time,posx,posy,posz,rotx,roty,rotz,rotw
156.4402,-0.3,0.2575312,10.56077,0.002079894,-0.001290939,-0.02473663,0.999691
156.4539,-0.3,0.2869467,10.29858,0.009989073,-0.006203962,-0.1192616,0.9927933
156.468,-0.3,0.3162638,10.0291,0.01736651,-0.01068708,-0.2116365,0.9771357
156.4817,-0.3,0.3438382,9.767509,0.02356905,-0.01435087,-0.2934994,0.9555609
156.4956,-0.3,0.3709532,9.50185,0.02874227,-0.01731189,-0.365614,0.9301616
156.5095,-0.3,0.3972593,9.235363,0.03273177,-0.01948633,-0.4254381,0.9041855
156.5235,-0.3,0.4229977,8.965426,0.03555271,-0.0209137,-0.4721038,0.8805775
156.5374,-0.3,0.4475013,8.699062,0.03719492,-0.02162188,-0.504299,0.8624567
156.5514,-0.3,0.4712924,8.430704,0.03778926,-0.02173756,-0.5224326,0.8515655
156.5651,-0.3,0.493764,8.167507,-0.03620423,0.02064211,0.5234601,-0.8510304
156.5788,-0.3,0.5155345,7.902594,-0.0332493,0.01888859,0.5148852,-0.8564059
156.5927,-0.3,0.5365187,7.636971,-0.03052513,0.01739477,0.5039648,-0.8630094
156.6066,-0.3,0.5567951,7.369368,-0.02807087,0.0161325,0.4924673,-0.8697286
156.6207,-0.3,0.5764058,7.098574,-0.02591222,0.01511149,0.4809152,-0.8762539
156.6343,-0.3,0.59449,6.836761,-0.02415233,0.01439,0.4698335,-0.8823073
156.6483,-0.3,0.61229,6.56575,-0.02269086,0.01391765,0.4590333,-0.8880202
156.662,-0.3,0.6288449,6.300253,-0.02161544,0.01373561,0.4488173,-0.8932565
156.6761,-0.3,0.6448567,6.029101,-0.02089753,0.01383295,0.4391356,-0.8980712
156.6901,-0.3,0.6600015,5.757524,-0.0205625,0.01421756,0.4301088,-0.9024309
156.7039,-0.3,0.6740359,5.490131,-0.02061847,0.01490012,0.4218779,-0.9062957
156.7178,-0.3,0.6873128,5.220469,-0.02107477,0.01588672,0.4144491,-0.9096897
156.7316,-0.3,0.6996282,4.952611,-0.02193863,0.0171943,0.407883,-0.9126086
156.7454,-0.3,0.7111239,4.68344,-0.02322946,0.01883679,0.4021938,-0.915066
156.7599,-0.3,0.7222406,4.401013,-0.02506471,0.02093449,0.3973559,-0.9170834
156.7735,-0.3,0.7317767,4.136481,-0.02725798,0.02330486,0.3934548,-0.9186442
156.7872,-0.3,0.74058,3.868623,-0.03000597,0.02614441,0.390439,-0.9197682
156.8009,-0.3,0.7485469,3.599916,-0.03336112,0.02948618,0.3882651,-0.9204715
156.8148,-0.3,0.7557787,3.326549,-0.0375004,0.03349321,0.3868767,-0.9207597
156.8289,-0.3,0.7621999,3.050205,-0.04260767,0.03831708,0.3861962,-0.920635
156.8427,-0.3,0.7676054,2.780455,-0.04871727,0.04399821,0.3861017,-0.9201176
156.8567,-0.3,0.7722316,2.505583,-0.05643939,0.05113511,0.3864312,-0.9191685
156.8705,-0.3,0.7759207,2.235075,-0.06608559,0.0599759,0.3869655,-0.9177654
156.8845,-0.3,0.7787929,1.959862,-0.07890256,0.07159279,0.3873694,-0.9157477
156.8983,-0.3,0.7807654,1.687425,-0.096153,0.08714461,0.3871723,-0.9128297
156.912,-0.3,0.7818717,1.416808,-0.1206195,0.1091894,0.3855599,-0.9082248
156.926,-0.3,0.7821295,1.139367,-0.1206195,0.1091894,0.3855599,-0.9082248
