time,posx,posy,posz,rotx,roty,rotz,rotw
72.03783,0.9,0.2607258,10.53004,0.003238284,0.01024428,0.02945462,0.9995084
72.0517,0.9,0.2903393,10.25781,0.01193825,0.03763834,0.1090707,0.9932494
72.06564,0.9,0.3192428,9.984136,0.01998935,0.06222535,0.1853324,0.9805
72.0798,0.9,0.3476937,9.706727,0.02718266,0.08338624,0.2556069,0.9627944
72.09358,0.9,0.3745119,9.436841,0.03307969,0.09981686,0.3153427,0.9431338
72.10739,0.9,0.4005323,9.165696,0.03777329,0.1119982,0.3647147,0.9235869
72.12115,0.9,0.4256127,8.894703,0.04122932,0.119922,0.4027398,0.9064875
72.13544,0.9,0.4507373,8.613221,0.04353237,0.1239346,0.4295686,0.8934293
72.14938,0.9,0.4743855,8.338518,0.04461668,0.1240518,0.4437763,0.8863877
72.1631,0.9,0.4967919,8.068385,0.04288745,0.1155192,0.4451532,0.8869355
72.17685,0.9,0.5183985,7.797476,0.04007284,0.1040196,0.4416465,0.8902373
72.1908,0.9,0.5394478,7.522578,0.03750678,0.09341982,0.4368877,0.8938653
72.20444,0.9,0.5591899,7.253922,0.03535105,0.08412959,0.4318772,0.8973041
72.21844,0.9,0.5785905,6.978356,0.0335339,0.0757392,0.4267531,0.900567
72.23201,0.9,0.5965368,6.712061,0.03217006,0.06877956,0.4217705,0.9035176
72.24617,0.9,0.614387,6.435231,0.03118068,0.06272814,0.4168286,0.9062819
72.25999,0.9,0.6309436,6.165806,0.03067083,0.05810516,0.4121016,0.9087659
72.27403,0.9,0.646876,5.891287,0.03062275,0.0547299,0.4075841,0.9110116
72.28777,0.9,0.6616041,5.621161,0.03103461,0.05269272,0.4033727,0.91299
72.30183,0.9,0.6758121,5.342734,0.03193297,0.05190733,0.3994426,0.9147303
72.31575,0.9,0.6889899,5.065725,0.03334123,0.05246096,0.3958523,0.9162081
72.32944,0.9,0.7011009,4.79239,0.03526939,0.05431183,0.392635,0.9174116
72.34334,0.9,0.7125381,4.515031,0.0378474,0.05748965,0.389771,0.918336
72.35744,0.9,0.7232502,4.23516,0.04111715,0.06202763,0.3872606,0.9189621
72.37108,0.9,0.7327632,3.966223,0.04502884,0.06770363,0.3851224,0.9192766
72.38518,0.9,0.7417154,3.69086,0.04984446,0.07492958,0.3833035,0.9192277
72.39893,0.9,0.7495835,3.421036,0.05536994,0.08356299,0.3817961,0.9187944
72.41278,0.9,0.7566522,3.14803,0.06198161,0.09403428,0.3805068,0.9178945
72.42647,0.9,0.762787,2.877715,0.06991586,0.106517,0.3793343,0.916445
72.44064,0.9,0.7682522,2.597086,0.07980105,0.1220138,0.3780952,0.9142147
72.45453,0.9,0.7727289,2.321298,0.09158505,0.140507,0.3766503,0.9110459
72.46852,0.9,0.7763624,2.042178,0.1062832,0.1636032,0.3746128,0.9064233
72.4825,0.9,0.7791124,1.763499,0.124787,0.192584,0.3714809,0.8996341
72.49611,0.9,0.7809455,1.49307,0.147916,0.2285798,0.3665874,0.8896549
72.50995,0.9,0.7819546,1.218983,0.178762,0.2763661,0.3582266,0.8736932
72.52347,0.9,0.7821083,0.9509777,0.178762,0.2763661,0.3582266,0.8736932
72.53757,0.9,0.7813924,0.6706728,0.178762,0.2763661,0.3582266,0.8736932
