time,posx,posy,posz,rotx,roty,rotz,rotw
94.59943,-0.3,0.2889826,10.45342,0.01513632,0.002322331,-0.03077851,0.999409
94.61343,-0.3,0.3492888,10.17873,0.03772647,0.005769895,-0.07812291,0.996213
94.62727,-0.3,0.407109,9.907258,0.05761996,0.008781788,-0.1229136,0.9907044
94.6416,-0.3,0.4651226,9.626226,0.07494313,0.0113503,-0.1649587,0.9833836
94.65546,-0.3,0.5194345,9.354471,0.08807558,0.01321656,-0.200541,0.9756287
94.66902,-0.3,0.570908,9.088404,0.09728422,0.01439878,-0.2293121,0.968372
94.68256,-0.3,0.6205876,8.822527,0.1028612,0.01492694,-0.2512975,0.9623131
94.69664,-0.3,0.6705039,8.545468,0.1049784,0.01479061,-0.2665112,0.9579836
94.71048,-0.3,0.7177868,8.27348,0.1036401,0.01401779,-0.2740084,0.9560239
94.72435,-0.3,0.7634154,8.000785,-0.09284734,-0.0115634,0.282499,-0.9546937
94.73837,-0.3,0.8077564,7.725173,-0.08153185,-0.008967993,0.2916569,-0.9529997
94.7522,-0.3,0.8497088,7.453032,-0.07115768,-0.006487788,0.3006553,-0.9510525
94.76605,-0.3,0.8899992,7.180117,-0.06159227,-0.004092426,0.3093952,-0.948928
94.77991,-0.3,0.9285331,6.907336,-0.05290976,-0.001786402,0.3177928,-0.9466811
94.79413,-0.3,0.9662586,6.627853,-0.04494928,0.0004880143,0.3259125,-0.9443307
94.80785,-0.3,1.000895,6.3581,-0.03819782,0.002607837,0.3334569,-0.9419876
94.82181,-0.3,1.034379,6.084105,-0.03225213,0.004643217,0.3405381,-0.939666
94.83549,-0.3,1.065474,5.81618,-0.02735495,0.006574755,0.3470351,-0.9374301
94.84932,-0.3,1.09514,5.545001,-0.0233169,0.008514524,0.3529856,-0.9352995
94.86348,-0.3,1.123714,5.265573,-0.0200908,0.01053045,0.3584048,-0.9332907
94.87733,-0.3,1.149896,4.991148,-0.01774832,0.01250765,0.3631921,-0.9314613
94.89113,-0.3,1.174217,4.71748,-0.01620682,0.01450009,0.3673402,-0.9298324
94.90482,-0.3,1.19663,4.448616,-0.01549749,0.01660399,0.370843,-0.9284178
94.91902,-0.3,1.218078,4.171033,-0.01570014,0.01926474,0.3737229,-0.9272075
94.93283,-0.3,1.237158,3.900141,-0.01669123,0.02244499,0.375962,-0.9262128
94.94678,-0.3,1.254657,3.622231,-0.01825123,0.02608012,0.3775853,-0.9254276
94.96057,-0.3,1.270213,3.347609,-0.0205422,0.03029931,0.3786127,-0.924831
94.97467,-0.3,1.284314,3.067417,-0.02360267,0.03539314,0.3790735,-0.9243882
94.98851,-0.3,1.296387,2.792255,-0.02729705,0.04132148,0.3790307,-0.924058
95.00229,-0.3,1.306665,2.519509,-0.0318365,0.04866748,0.3785372,-0.9237573
95.01611,-0.3,1.315232,2.245436,-0.03744509,0.0579197,0.3776528,-0.9233751
95.03035,-0.3,1.322226,1.962496,-0.0445801,0.07023283,0.376419,-0.9227073
95.04399,-0.3,1.327188,1.691014,-0.05345768,0.08621547,0.3749105,-0.9214941
95.05794,-0.3,1.3305,1.41428,-0.06597146,0.109324,0.3729514,-0.919023
