time,posx,posy,posz,rotx,roty,rotz,rotw
206.5533,-0.9,0.8560834,10.28359,-0.006535434,-0.0007913415,0.001730606,0.9999769
206.5673,-0.9,0.8852859,10.0099,-0.0370532,-0.004603087,0.009901068,0.9992537
206.5811,-0.9,0.9133201,9.738197,-0.06410042,-0.008230133,0.01788588,0.9977493
206.595,-0.9,0.9406823,9.463671,-0.08717301,-0.01166801,0.02545936,0.9957995
206.6091,-0.9,0.9675758,9.183881,-0.1055719,-0.01489377,0.03238802,0.9937725
206.6228,-0.9,0.9926339,8.913201,-0.1180639,-0.01772485,0.03817872,0.9921135
206.6368,-0.9,1.017435,8.634755,-0.1253418,-0.0203433,0.042876,0.9909779
206.6509,-0.9,1.041296,8.355758,-0.1271013,-0.02268486,0.04622607,0.9905522
206.6647,-0.9,1.063825,8.08097,-0.1222541,-0.02463658,0.04766856,0.9910473
206.6783,-0.9,1.085259,7.808374,-0.105918,-0.0258614,0.04554336,0.9929947
206.6923,-0.9,1.10616,7.530888,-0.09024983,-0.02736378,0.04215609,0.9946502
206.7062,-0.9,1.126136,7.253838,-0.07569513,-0.0291432,0.03842004,0.9959643
206.7201,-0.9,1.145188,6.976517,-0.06235547,-0.03123755,0.03461399,0.9969643
206.7339,-0.9,1.163161,6.701196,-0.05038552,-0.03366766,0.0308607,0.9976851
206.7479,-0.9,1.18052,6.420099,-0.0395244,-0.03654682,0.02719225,0.9981797
206.762,-0.9,1.196938,6.137842,-0.02999751,-0.03986564,0.02365074,0.9984746
206.7755,-0.9,1.211893,5.864801,-0.02204213,-0.04354489,0.02031703,0.9986016
206.7896,-0.9,1.226463,5.58181,-0.01504156,-0.04787738,0.01719439,0.998592
206.8036,-0.9,1.240092,5.29894,-0.009234346,-0.05285297,0.01429822,0.9984573
206.8174,-0.9,1.252568,5.020786,-0.004618068,-0.05847513,0.01167365,0.99821
206.8313,-0.9,1.264235,4.739682,-0.0009605997,-0.06502071,0.009347553,0.9978397
206.8452,-0.9,1.274977,4.457914,0.001813457,-0.07259737,0.007336029,0.9973328
206.8593,-0.9,1.284877,4.1732,0.003846157,-0.08144361,0.005656969,0.9966545
206.8728,-0.9,1.293541,3.897723,0.005229703,-0.0914316,0.00432321,0.9957883
206.8868,-0.9,1.301592,3.61239,0.006203253,-0.1035873,0.003350782,0.9945954
206.9008,-0.9,1.308646,3.329296,0.00687031,-0.1179668,0.002737234,0.99299
206.9146,-0.9,1.314725,3.048416,0.007377792,-0.1350722,0.002474817,0.9908053
206.9285,-0.9,1.319938,2.764687,0.007928249,-0.1559685,0.00255732,0.9877269
206.9425,-0.9,1.32426,2.478109,0.008701573,-0.1819388,0.002957523,0.9832669
206.9565,-0.9,1.327642,2.190605,0.009927808,-0.2145181,0.003629219,0.9766628
206.9706,-0.9,1.330083,1.902694,0.01184821,-0.2562359,0.004477825,0.9665313
