time,posx,posy,posz,rotx,roty,rotz,rotw
206.8728,-0.3,0.2729572,10.1466,0.004394366,0.02131028,0.006842708,0.9997399
206.8868,-0.3,0.3049518,9.870017,0.01023495,0.04941272,0.01624043,0.998594
206.9008,-0.3,0.3356436,9.595466,0.01531457,0.07349125,0.02497078,0.9968656
206.9146,-0.3,0.3650595,9.32297,0.01949972,0.09282723,0.03265058,0.9949557
206.9285,-0.3,0.3937201,9.0477,0.02276517,0.1072193,0.03911516,0.9932048
206.9425,-0.3,0.4215986,8.769649,0.02503589,0.1162558,0.04413325,0.9919224
206.9565,-0.3,0.448439,8.491057,0.02628044,0.1197726,0.04751827,0.9913152
206.9706,-0.3,0.4742414,8.212046,0.02654438,0.1179873,0.04920193,0.9914402
206.9845,-0.3,0.4987949,7.934943,0.02468287,0.1048584,0.04712414,0.9930634
206.998,-0.3,0.521722,7.664766,0.0222766,0.08870769,0.04325446,0.9948687
207.0121,-0.3,0.5444553,7.384484,0.02002697,0.07298946,0.03896062,0.9963702
207.0261,-0.3,0.5661507,7.10412,0.01804462,0.05838216,0.03465636,0.9975294
207.0402,-0.3,0.5868079,6.823307,0.01633965,0.04493736,0.03046859,0.9983914
207.0537,-0.3,0.6057621,6.55182,0.01497374,0.03309749,0.02654138,0.9989874
207.0673,-0.3,0.6237493,6.279845,0.01389005,0.02237407,0.02284691,0.9993921
207.0811,-0.3,0.6410671,6.002182,0.01308058,0.01258583,0.01936974,0.9996476
207.0948,-0.3,0.6573827,5.72399,0.01257638,0.003882512,0.01615813,0.9997828
207.1088,-0.3,0.672827,5.443224,0.01239007,-0.003905321,0.01323202,0.9998281
207.1229,-0.3,0.6874952,5.157203,0.01253064,-0.01089004,0.01060803,0.9998059
207.137,-0.3,0.7009944,4.873313,0.01300262,-0.01697994,0.008328025,0.9997366
207.1505,-0.3,0.7130395,4.599003,0.01378678,-0.02223395,0.006419175,0.9996371
207.1642,-0.3,0.724213,4.321763,0.01490948,-0.02709917,0.004865444,0.9995098
207.1785,-0.3,0.7348337,4.031204,0.01643523,-0.03193326,0.003656898,0.9993482
207.1927,-0.3,0.74438,3.740567,0.01839922,-0.0367447,0.002796404,0.9991514
207.2062,-0.3,0.7523752,3.466964,0.02067213,-0.04156272,0.002255492,0.9989195
207.22,-0.3,0.7595994,3.185445,0.02352105,-0.04713481,0.002013004,0.9986095
207.2339,-0.3,0.765872,2.900847,0.02705589,-0.05385859,0.002033424,0.9981799
207.2478,-0.3,0.7711245,2.615582,0.03147525,-0.06231356,0.002270284,0.9975576
207.2617,-0.3,0.7753569,2.32979,0.03711161,-0.07337866,0.002667251,0.9966099
207.2758,-0.3,0.778593,2.041445,0.0446456,-0.08855106,0.003169869,0.9950656
207.2898,-0.3,0.7807909,1.752916,0.05513205,-0.1101941,0.003724804,0.9923729
