time,posx,posy,posz,rotx,roty,rotz,rotw
185.6309,0.3,0.2875241,10.23394,0.004397265,0.01355494,0.1070139,0.9941554
185.6447,0.3,0.3819795,9.962058,0.01480575,0.04540768,0.3631101,0.9305214
185.6583,0.3,0.4726586,9.692089,0.02323334,0.07021707,0.5823003,0.8096025
185.6721,0.3,0.5611807,9.419245,0.02927193,0.08704947,0.7515127,0.6532949
185.686,0.3,0.6474667,9.143547,0.03289859,0.09607393,0.8670937,0.4876842
185.7001,0.3,0.7314366,8.865057,0.0345408,0.09883014,0.9357703,0.3367099
185.7137,0.3,0.8102495,8.593413,0.03485501,0.09754263,0.9697639,0.2209718
185.7274,0.3,0.8861351,8.321404,0.03452715,0.09430872,0.9839293,0.1476379
185.7418,0.3,0.9629192,8.03435,0.03315601,0.08765074,0.9886124,0.1177437
185.7552,0.3,1.031571,7.766482,0.03011623,0.0757779,0.9913289,0.103043
185.7693,0.3,1.100324,7.486306,0.0272745,0.0642765,0.9933236,0.09183092
185.783,0.3,1.164318,7.213244,0.02484775,0.05397476,0.9948697,0.08187531
185.7969,0.3,1.226447,6.935178,0.02274998,0.04444825,0.9961244,0.07240899
185.8108,0.3,1.285544,6.656997,0.021041,0.03592102,0.9971215,0.06336918
185.8246,0.3,1.34113,6.380939,0.01974691,0.02847439,0.9978943,0.05482893
185.8387,0.3,1.395091,6.096896,0.01883921,0.02188482,0.9984906,0.04671824
185.8525,0.3,1.444638,5.819706,0.01839445,0.01646964,0.9989246,0.0392457
185.8665,0.3,1.491604,5.539902,0.01841621,0.01198872,0.9992332,0.03240702
185.8804,0.3,1.535536,5.2598,0.01891799,0.008462589,0.9994406,0.02624918
185.8943,0.3,1.576436,4.979867,0.0199334,0.005827612,0.9995677,0.02081139
185.9082,0.3,1.614303,4.699901,0.02148055,0.004021863,0.9996312,0.01612109
185.9221,0.3,1.649138,4.419784,0.02357656,0.00297873,0.9996432,0.01219401
185.9359,0.3,1.680673,4.141852,0.02624035,0.00261197,0.9996114,0.009036641
185.95,0.3,1.709708,3.858688,0.02958662,0.002854411,0.9995362,0.006631718
185.9637,0.3,1.735231,3.579724,0.03361837,0.003627916,0.9994159,0.004954504
185.9778,0.3,1.758147,3.295335,0.03860372,0.004879428,0.9992348,0.003964097
185.9918,0.3,1.777976,3.01007,0.04472381,0.006566221,0.9989713,0.003595201
186.0055,0.3,1.794321,2.731617,0.05205664,0.008581853,0.9986002,0.003746597
186.0197,0.3,1.808164,2.443804,0.06174358,0.01098255,0.9980223,0.004311682
186.0336,0.3,1.818709,2.163444,0.07466581,0.0136278,0.9971023,0.005133334
186.0469,0.3,1.825956,1.89693,0.09147299,0.01662293,0.9956508,0.005992777
186.0608,0.3,1.830568,1.619495,0.1165582,0.02059674,0.9929484,0.006588841
186.0747,0.3,1.832148,1.340013,0.1560087,0.02658609,0.9873769,0.006431496
