time,posx,posy,posz,rotx,roty,rotz,rotw
50.55237,0.3,0.2631238,10.30254,0.001197579,0.005049182,-0.03758073,0.9992802
50.56628,0.3,0.3591633,10.02702,0.009565611,0.04042558,-0.3018255,0.9524577
50.5802,0.3,0.45217,9.751195,0.01618698,0.0695447,-0.5349266,0.8418759
50.59412,0.3,0.5421439,9.475026,0.020565,0.09024261,-0.7178558,0.690012
50.60803,0.3,0.6290849,9.198434,0.02272351,0.1023645,-0.8451184,0.5241947
50.62183,0.3,0.7122703,8.924134,0.02309878,0.1073363,-0.9222873,0.3705825
50.63586,0.3,0.7938685,8.64524,0.02233228,0.1074671,-0.9632553,0.2451355
50.64966,0.3,0.8710415,8.371246,0.02098589,0.1048667,-0.9809397,0.1622342
50.6637,0.3,0.9465209,8.091719,-0.01926056,-0.1004595,0.9867803,-0.1257044
50.67773,0.3,1.018914,7.810946,-0.01557333,-0.08727285,0.9900614,-0.1091763
50.69153,0.3,1.087042,7.533841,-0.01211024,-0.07514954,0.9923422,-0.09727782
50.70532,0.3,1.15219,7.256495,-0.0088138,-0.06388933,0.994141,-0.08674252
50.71936,0.3,1.215432,6.974005,-0.00561622,-0.05336833,0.9956078,-0.07671594
50.73291,0.3,1.273546,6.701274,-0.002670814,-0.04413907,0.996752,-0.06730656
50.74683,0.3,1.330239,6.421043,0.0002192528,-0.03564294,0.9976619,-0.05831149
50.76062,0.3,1.383441,6.142881,0.002930656,-0.02819428,0.9983538,-0.04986256
50.77429,0.3,1.433232,5.866676,0.005507,-0.02175406,0.9988636,-0.04204829
50.78833,0.3,1.481311,5.582701,0.008057276,-0.01608283,0.9992315,-0.03482765
50.80212,0.3,1.525547,5.303641,0.01050884,-0.01139773,0.9994783,-0.02833154
50.81616,0.3,1.567507,5.019424,0.01299372,-0.007473521,0.9996331,-0.0225605
50.8302,0.3,1.606381,4.734231,0.01552444,-0.004311065,0.999716,-0.01756165
50.84387,0.3,1.641273,4.45528,0.0180855,-0.00186644,0.9997452,-0.01338018
50.85815,0.3,1.674598,4.163472,0.02094832,0.0001018435,0.9997307,-0.009984895
50.87183,0.3,1.703505,3.883675,0.02394425,0.001556819,0.9996848,-0.007385287
50.8855,0.3,1.729486,3.604422,0.02727524,0.002689574,0.9996089,-0.005546332
50.89954,0.3,1.753116,3.318735,0.0311834,0.003616829,0.9994974,-0.004429617
50.91321,0.3,1.773163,3.040782,0.03564746,0.004452676,0.9993467,-0.00396352
50.92712,0.3,1.790562,2.757757,0.04117334,0.005362679,0.9991294,-0.004073231
50.94116,0.3,1.80504,2.471845,0.04834509,0.006526573,0.9987985,-0.004650833
50.95508,0.3,1.816347,2.186393,0.05791697,0.008279338,0.9982716,-0.005552206
50.96899,0.3,1.824621,1.89959,0.07104627,0.01094428,0.9973912,-0.006589189
50.98291,0.3,1.829862,1.611994,0.08994964,0.01502023,0.9958047,-0.007516848
