time,posx,posy,posz,rotx,roty,rotz,rotw
17.56372,0.9,0.3127202,10.07695,0.01051728,0.03320653,0.2555864,0.9661586
17.57751,0.9,0.3761641,9.802725,0.02040854,0.06225741,0.4946241,0.866634
17.59143,0.9,0.4381042,9.525764,0.0284893,0.08337703,0.6881205,0.7202269
17.60547,0.9,0.498486,9.246081,0.03437766,0.09587903,0.8266941,0.5533555
17.61938,0.9,0.5562591,8.96864,0.03815873,0.1007633,0.9124917,0.3946514
17.63318,0.9,0.6114783,8.693456,0.04037546,0.1004157,0.9584315,0.2639992
17.64709,0.9,0.665121,8.415616,0.04167298,0.09715307,0.9793329,0.172429
17.66101,0.9,0.7166892,8.137451,0.04256019,0.09270196,0.9865931,0.1273939
17.67493,0.9,0.7661831,7.858848,0.04107019,0.08082531,0.9897908,0.1099762
17.6886,0.9,0.8127885,7.584784,0.03963649,0.06904723,0.9919693,0.09827669
17.70251,0.9,0.85817,7.305634,0.03861872,0.05795922,0.9936795,0.08803704
17.71643,0.9,0.9014772,7.026495,0.03807079,0.04776919,0.9950507,0.07837624
17.73022,0.9,0.9423572,6.749836,0.03803378,0.03858317,0.996133,0.06916568
17.74438,0.9,0.9822026,6.465871,0.0385596,0.03013207,0.996982,0.06026743
17.75793,0.9,1.01832,6.194264,0.03962762,0.02294418,0.9975984,0.05196926
17.77185,0.9,1.053366,5.914789,0.04134535,0.01651288,0.9980317,0.04416544
17.78552,0.9,1.085777,5.639743,0.04368267,0.01108932,0.9982994,0.0369776
17.79944,0.9,1.11671,5.359321,0.04676903,0.00644873,0.9984221,0.03040376
17.81335,0.9,1.14557,5.078178,0.05062703,0.002637302,0.9984135,0.02450485
17.82727,0.9,1.172355,4.796549,0.05532279,-0.0004196159,0.9982813,0.01933089
17.84119,0.9,1.197065,4.514575,0.06094924,-0.00280368,0.9980255,0.01491512
17.85522,0.9,1.219891,4.229883,0.06769758,-0.004617537,0.9976315,0.0112732
17.86902,0.9,1.240263,3.949876,0.07552302,-0.005930673,0.9970909,0.008416816
17.88281,0.9,1.258597,3.669531,0.084769,-0.006880565,0.9963568,0.006331266
17.89685,0.9,1.275163,3.38371,0.09594653,-0.007583038,0.9953451,0.004990677
17.91077,0.9,1.289502,3.099785,0.1092314,-0.008143509,0.9939735,0.004345186
17.92468,0.9,1.301766,2.8151,0.125362,-0.008721896,0.9920633,0.00432707
17.9386,0.9,1.311956,2.529974,0.1452683,-0.009483134,0.9893351,0.004838699
17.95239,0.9,1.32001,2.247313,0.1701373,-0.01060896,0.9853466,0.005742074
17.96619,0.9,1.326025,1.964457,0.2023621,-0.01234332,0.979209,0.006855488
17.98022,0.9,1.330054,1.676256,0.2462173,-0.01507568,0.969065,0.007931204
17.99402,0.9,1.331957,1.392642,0.3055905,-0.01923221,0.9519297,0.008618384
