time,posx,posy,posz,rotx,roty,rotz,rotw
24.38647,0.9,0.2626769,9.393814,0.001198538,-0.006257029,0.04696467,0.9988763
24.40039,0.9,0.3282503,9.147567,0.007224965,-0.03707158,0.2808595,0.9590055
24.41479,0.9,0.3939397,8.892352,0.01321303,-0.06333847,0.4964371,0.865658
24.42822,0.9,0.453174,8.654189,0.01822607,-0.08132934,0.6605239,0.7461646
24.44214,0.9,0.5125242,8.406875,0.02249241,-0.09325989,0.7851528,0.6118266
24.45605,0.9,0.5698001,8.158988,0.02589754,-0.09942674,0.868544,0.4848454
24.46997,0.9,0.6250017,7.910258,0.02855794,-0.1013277,0.9184151,0.381354
24.48389,0.9,0.6781288,7.661004,0.03069989,-0.1003466,0.9442173,0.3121566
24.49756,0.9,0.7283038,7.416032,0.0323697,-0.09650169,0.953492,0.2837123
24.51147,0.9,0.7773185,7.167024,0.03268797,-0.0833461,0.9545833,0.2841754
24.52515,0.9,0.8234534,6.922277,0.03327091,-0.07071365,0.9534472,0.2912577
24.53906,0.9,0.8683558,6.672619,0.03417959,-0.05852031,0.951525,0.3000122
24.55347,0.9,0.9126489,6.413218,0.03552219,-0.04674253,0.9491879,0.3091853
24.56714,0.9,0.952634,6.166257,0.03722631,-0.03641622,0.9466833,0.3179288
24.5813,0.9,0.9919363,5.909867,0.03948652,-0.02663104,0.944055,0.3263307
24.59473,0.9,1.027222,5.666754,0.04211731,-0.01816909,0.9414341,0.3340627
24.60864,0.9,1.061752,5.414553,0.04536451,-0.01026579,0.9388179,0.341259
24.62256,0.9,1.094208,5.162462,0.04921638,-0.00316092,0.9362547,0.3478432
24.63647,0.9,1.12459,4.909668,0.05372256,0.003203935,0.9337904,0.35375
24.65063,0.9,1.153376,4.651959,0.05904158,0.008980397,0.9314443,0.3589499
24.66455,0.9,1.179572,4.397823,0.06511968,0.01410727,0.9292578,0.3633738
24.67822,0.9,1.203289,4.147318,0.07206944,0.01876071,0.9272432,0.3669797
24.69214,0.9,1.225374,3.891997,0.0802934,0.02322943,0.9253657,0.3697455
24.70581,0.9,1.24505,3.6412,0.08967119,0.02751998,0.9236114,0.371677
24.71997,0.9,1.263319,3.38166,0.10102,0.03201761,0.9218771,0.3727096
24.73364,0.9,1.27892,3.130907,0.1138517,0.03660414,0.9201292,0.3729076
24.7478,0.9,1.292967,2.870827,0.1296301,0.04188821,0.9181252,0.3721392
24.76172,0.9,1.30468,2.614972,0.1483218,0.04794012,0.9156842,0.3704386
24.77563,0.9,1.314318,2.358087,0.1712456,0.05534242,0.9123729,0.3676791
24.78931,0.9,1.321766,2.104807,0.1993307,0.0644528,0.9076244,0.3637736
24.80298,0.9,1.327213,1.850463,0.2346679,0.07598242,0.9003814,0.3584284
24.81738,0.9,1.330786,1.582636,0.2829753,0.09174795,0.8880202,0.3506101
