time,posx,posy,posz,rotx,roty,rotz,rotw
79.729,0.9,0.3322493,9.230837,-0.003831218,-0.01545502,0.1643977,0.9862657
79.74292,0.9,0.4261157,8.984156,-0.007309022,-0.03136279,0.3441305,0.9383695
79.75684,0.9,0.5169492,8.737377,-0.009348455,-0.04401991,0.5012261,0.8641455
79.771,0.9,0.6062632,8.486159,-0.009981261,-0.05319997,0.6302416,0.77451
79.78491,0.9,0.6909778,8.238466,-0.009316533,-0.05877985,0.7257811,0.6853466
79.79858,0.9,0.7712528,7.994188,-0.007690582,-0.06136816,0.7910433,0.6086258
79.81226,0.9,0.8486003,7.749383,-0.005356057,-0.06155801,0.8314848,0.5521006
79.82617,0.9,0.9243229,7.499825,-0.002458836,-0.05966409,0.8512118,0.521414
79.83984,0.9,0.9957635,7.254532,0.001800241,-0.05180081,0.8604802,0.5068405
79.854,0.9,1.06667,7.000125,0.006523133,-0.04221208,0.8681982,0.4943759
79.86743,0.9,1.131007,6.75867,0.01103887,-0.03358424,0.8749474,0.4829259
79.88184,0.9,1.196885,6.499317,0.01591066,-0.02485381,0.8814127,0.4714243
79.89575,0.9,1.257443,6.248481,0.02070741,-0.01700561,0.8873025,0.4604089
79.90991,0.9,1.315951,5.993495,0.02568775,-0.009600712,0.8927227,0.4497712
79.92383,0.9,1.370391,5.742719,0.03071376,-0.002889693,0.8975867,0.4397573
79.93726,0.9,1.420045,5.500401,0.03577032,0.003089582,0.9018479,0.4305594
79.95093,0.9,1.467701,5.25291,0.04113019,0.008730794,0.9056018,0.4220397
79.96509,0.9,1.513973,4.996024,0.04699553,0.01417002,0.9088834,0.4141517
79.979,0.9,1.556388,4.742518,0.05316855,0.01916502,0.9116363,0.4070935
79.99292,0.9,1.59577,4.488938,0.05987262,0.02393318,0.9138576,0.4008824
80.00659,0.9,1.631507,4.23922,0.06703452,0.02845565,0.9155454,0.3955671
80.02051,0.9,1.664876,3.985031,0.07502174,0.03304582,0.9166973,0.3910829
80.03442,0.9,1.695213,3.73037,0.08399776,0.03782167,0.9172952,0.3874061
80.04834,0.9,1.722517,3.475698,0.09425136,0.04297925,0.9173061,0.3844724
80.06226,0.9,1.746788,3.22234,0.1061504,0.04870905,0.9166758,0.3821846
80.07617,0.9,1.768026,2.970387,0.1200738,0.05524258,0.915327,0.380404
80.08984,0.9,1.785938,2.721755,0.136298,0.06292342,0.9131696,0.3789261
80.104,0.9,1.801404,2.461703,0.1567353,0.07274605,0.9098102,0.3773428
80.11792,0.9,1.813543,2.204796,0.1816358,0.08485194,0.904957,0.3753152
80.13184,0.9,1.82265,1.947219,0.2130105,0.1001818,0.8978254,0.3721556
