time,posx,posy,posz,rotx,roty,rotz,rotw
75.56421,-0.3,0.2819642,9.198573,-0.02988666,0.009471122,0.07983828,0.9963147
75.57788,-0.3,0.312856,8.956942,-0.05660535,0.01776608,0.1560685,0.9859629
75.5918,-0.3,0.3432883,8.710677,-0.07961863,0.02469936,0.227102,0.9702966
75.60571,-0.3,0.3727006,8.464073,-0.09773605,0.0298967,0.2892905,0.9517694
75.61938,-0.3,0.4006034,8.221466,-0.1104429,0.03322448,0.3400615,0.9333042
75.6333,-0.3,0.4279934,7.974167,-0.1181495,0.03481738,0.3794826,0.9169632
75.64722,-0.3,0.4543633,7.726385,-0.1207828,0.03467463,0.4061168,0.90514
75.66113,-0.3,0.4797132,7.478112,-0.1186802,0.03293271,0.4194216,0.8993976
75.67505,-0.3,0.5040429,7.22931,-0.1041114,0.02706158,0.4213082,0.9005154
75.68896,-0.3,0.5273526,6.980297,-0.08894788,0.02098397,0.4194244,0.9031783
75.70288,-0.3,0.5496422,6.731186,-0.0748241,0.01521877,0.4164044,0.9059675
75.71655,-0.3,0.5705474,6.486089,-0.06206611,0.009857157,0.4130628,0.9085317
75.73047,-0.3,0.5908147,6.236465,-0.05028258,0.004705411,0.4096371,0.9108496
75.74438,-0.3,0.610062,5.986881,-0.03974373,-0.0001695557,0.4062442,0.9128998
75.75854,-0.3,0.6285998,5.73283,-0.03028959,-0.00481294,0.4029473,0.9147092
75.77197,-0.3,0.6452032,5.490901,-0.02253608,-0.009000795,0.399868,0.9162515
75.78589,-0.3,0.6614081,5.238088,-0.01572612,-0.01312781,0.3970018,0.9175892
75.80005,-0.3,0.6768503,4.980328,-0.009979361,-0.01713392,0.3943598,0.9187422
75.81372,-0.3,0.6907578,4.731115,-0.005506361,-0.02095501,0.3919994,0.9197103
75.82764,-0.3,0.7039024,4.478216,-0.00192865,-0.02481405,0.389925,0.9205102
75.84131,-0.3,0.7158231,4.229586,0.0007138784,-0.02868566,0.3881469,0.9211507
75.85522,-0.3,0.7269455,3.975681,0.002614083,-0.03283073,0.3866576,0.9216351
75.86914,-0.3,0.7370479,3.720898,0.003864369,-0.03731028,0.3854544,0.9219642
75.88306,-0.3,0.7461302,3.465831,0.004617664,-0.04230421,0.3845274,0.9221322
75.89697,-0.3,0.7541924,3.2099,0.005024434,-0.04799239,0.3838593,0.9221299
75.91138,-0.3,0.761463,2.945449,0.005255029,-0.05503091,0.3834147,0.9219204
75.92505,-0.3,0.7673531,2.694402,0.005401516,-0.06332474,0.3831502,0.921497
75.93872,-0.3,0.7722585,2.442784,0.005645416,-0.0736814,0.3829879,0.9207928
75.95264,-0.3,0.7762403,2.186727,0.006289037,-0.08708782,0.3828236,0.919686
75.96631,-0.3,0.779159,1.934634,0.007535982,-0.1046126,0.3824833,0.9179902
75.98071,-0.3,0.7811689,1.668365,0.009954605,-0.1302522,0.3815359,0.9150769
