time,posx,posy,posz,rotx,roty,rotz,rotw
74.56396,-0.9,0.3433671,9.201874,-0.009640943,-0.009125218,0.2519726,0.9676434
74.57788,-0.9,0.4368793,8.955014,-0.01880774,-0.01750113,0.4861107,0.8735196
74.59204,-0.9,0.5289189,8.703534,-0.02667633,-0.02405321,0.6782227,0.7339782
74.60571,-0.9,0.6148052,8.460429,-0.0326728,-0.02805967,0.813007,0.580659
74.61963,-0.9,0.6992188,8.212676,-0.03712657,-0.02998199,0.9007783,0.4316494
74.6333,-0.9,0.7791981,7.968963,-0.04026983,-0.03016715,0.949706,0.3090742
74.64722,-0.9,0.8575994,7.720308,-0.04256315,-0.02936416,0.9735584,0.2225088
74.66138,-0.9,0.9342629,7.466755,-0.0443584,-0.02814504,0.9822695,0.1799637
74.67505,-0.9,1.005303,7.221547,-0.04351251,-0.02533406,0.9858848,0.1596748
74.68921,-0.9,1.075795,6.967569,-0.04267784,-0.02261635,0.9885154,0.1431936
74.70288,-0.9,1.140876,6.721997,-0.04239351,-0.02013861,0.9906353,0.1282143
74.7168,-0.9,1.204113,6.471528,-0.04264094,-0.01775663,0.9924301,0.1137938
74.73047,-0.9,1.263287,6.225909,-0.04347017,-0.01555081,0.9939094,0.1000637
74.74438,-0.9,1.320512,5.976428,-0.04497026,-0.01346331,0.9951119,0.08688316
74.7583,-0.9,1.374704,5.72654,-0.04717304,-0.01149629,0.9960444,0.07441853
74.77222,-0.9,1.425863,5.475486,-0.05009919,-0.009637455,0.9967216,0.06279579
74.78638,-0.9,1.474806,5.219056,-0.0538743,-0.00787052,0.9971597,0.05204129
74.80005,-0.9,1.519082,4.970881,-0.05837933,-0.00624861,0.9973733,0.04241972
74.81421,-0.9,1.561854,4.713474,-0.06397262,-0.004699497,0.997367,0.0338301
74.82764,-0.9,1.599512,4.469681,-0.07024526,-0.003295414,0.9971732,0.02646597
74.84155,-0.9,1.63556,4.21702,-0.07782846,-0.001947012,0.9967594,0.02023928
74.85571,-0.9,1.669128,3.959312,-0.08684901,-0.00064512,0.9961059,0.01516366
74.86938,-0.9,1.698558,3.709866,-0.09700433,0.0005949162,0.9952201,0.01125941
74.88306,-0.9,1.725061,3.459591,-0.1087675,0.001794502,0.9940295,0.008476488
74.89722,-0.9,1.749424,3.199298,-0.1230693,0.003033917,0.9923703,0.006773689
74.91138,-0.9,1.770647,2.938904,-0.1400584,0.004270327,0.9901155,0.006056498
74.92505,-0.9,1.788159,2.687744,-0.1596759,0.005507578,0.9871349,0.006170416
74.93896,-0.9,1.802978,2.432036,-0.1838173,0.006845358,0.9829119,0.006967047
74.95288,-0.9,1.814763,2.176424,-0.2135091,0.008324894,0.9768711,0.00821628
74.9668,-0.9,1.823516,1.920155,-0.2507229,0.01000184,0.9679595,0.009608995
