time,posx,posy,posz,rotx,roty,rotz,rotw
14.55664,-0.3,0.292932,9.331965,0.001800586,-0.02170799,-0.1269547,0.9916694
14.5708,-0.3,0.3896819,9.081402,0.005661176,-0.06686518,-0.3968194,0.9154406
14.58447,-0.3,0.480116,8.839151,0.008897895,-0.100288,-0.6177493,0.7799032
14.59839,-0.3,0.5691587,8.592201,0.01139617,-0.1222855,-0.7843477,0.608042
14.6123,-0.3,0.6551687,8.344825,0.01307479,-0.1330082,-0.8923794,0.4310417
14.62598,-0.3,0.7367161,8.101287,0.01406242,-0.1352195,-0.9515437,0.2758305
14.64014,-0.3,0.81809,7.848534,0.0146383,-0.1323497,-0.9790413,0.1541018
14.65405,-0.3,0.8950014,7.599706,0.01501058,-0.1272031,-0.9885008,0.08037573
14.66772,-0.3,0.9676101,7.354754,-0.01508745,0.1175355,0.9914818,-0.05405157
14.68164,-0.3,1.038509,7.105056,-0.01479932,0.1009726,0.9937869,-0.04442191
14.69556,-0.3,1.106375,6.855114,-0.01472549,0.08564768,0.9954585,-0.03885756
14.70947,-0.3,1.171209,6.605329,-0.01487055,0.07157152,0.9967288,-0.03446785
14.72314,-0.3,1.231951,6.35997,-0.01521498,0.05901604,0.9976737,-0.0305416
14.7373,-0.3,1.291777,6.10556,-0.01578104,0.04739074,0.9983921,-0.02680066
14.75122,-0.3,1.347512,5.855489,-0.01657879,0.03735033,0.9988939,-0.02326427
14.76514,-0.3,1.400214,5.604692,-0.01763743,0.02869149,0.9992338,-0.01993957
14.77905,-0.3,1.449883,5.352994,-0.01896974,0.02140302,0.9994491,-0.01684074
14.79297,-0.3,1.496519,5.100474,-0.02061635,0.01544432,0.9995703,-0.01398825
14.80664,-0.3,1.539384,4.851948,-0.02254584,0.01081692,0.9996222,-0.0114135
14.82056,-0.3,1.580008,4.598625,-0.02485218,0.007283708,0.9996231,-0.009115594
14.83447,-0.3,1.617599,4.345171,-0.02757352,0.004844052,0.9995828,-0.007109249
14.84814,-0.3,1.651577,4.096086,-0.03068573,0.003417885,0.9995086,-0.005411181
14.86182,-0.3,1.682628,3.846501,-0.03430907,0.002838859,0.9993991,-0.004024958
14.87598,-0.3,1.711702,3.587401,-0.0387246,0.003030128,0.999241,-0.002947075
14.88989,-0.3,1.737214,3.332208,-0.04382389,0.003868284,0.9990294,-0.002176961
14.9043,-0.3,1.760428,3.067729,-0.05011114,0.005304738,0.9987281,-0.001706351
14.91797,-0.3,1.779456,2.816044,-0.05727667,0.007107666,0.998332,-0.001511918
14.93164,-0.3,1.795557,2.564214,-0.06608549,0.009235167,0.99777,-0.001559275
14.94556,-0.3,1.808938,2.307811,-0.07733344,0.01167983,0.9969352,-0.001803826
14.95972,-0.3,1.819442,2.046615,-0.09214012,0.0144636,0.9956386,-0.00217921
