time,posx,posy,posz,rotx,roty,rotz,rotw
58.90234,0.3,0.3070172,9.295437,-0.003617982,0.02549451,0.1637852,0.9861599
58.91675,0.3,0.404949,9.039447,-0.009100237,0.06517727,0.4272166,0.9017512
58.93042,0.3,0.4948955,8.796072,-0.01269359,0.09345251,0.6367465,0.7652839
58.94409,0.3,0.5819146,8.552434,-0.01470115,0.1114692,0.7913196,0.6009757
58.95801,0.3,0.6674814,8.304147,-0.01534658,0.1203033,0.893206,0.4329835
58.97192,0.3,0.7500154,8.055441,-0.01498358,0.1219714,0.9502316,0.2862839
58.98584,0.3,0.8295165,7.80638,-0.01403118,0.1193567,0.9769035,0.1766828
58.99976,0.3,0.9059848,7.557035,-0.01278143,0.1148196,0.9868554,0.1130021
59.01367,0.3,0.9794203,7.307366,-0.01052143,0.1042898,0.990353,0.09063037
59.02734,0.3,1.048614,7.061948,-0.007517586,0.08968712,0.9927797,0.07929834
59.0415,0.3,1.117193,6.807628,-0.004489192,0.07568835,0.9946266,0.07049143
59.05542,0.3,1.18153,6.55747,-0.001622575,0.06308245,0.9960434,0.06257482
59.06934,0.3,1.242834,6.30703,0.00116873,0.05167358,0.9971409,0.05512284
59.08325,0.3,1.301105,6.056315,0.003878595,0.04150284,0.9979747,0.04805167
59.09692,0.3,1.355401,5.809257,0.006468005,0.03273994,0.9985839,0.04143082
59.11084,0.3,1.40766,5.557602,0.009039234,0.02506298,0.9990246,0.03521583
59.12476,0.3,1.456886,5.305342,0.01155924,0.0186206,0.9993256,0.02946292
59.13867,0.3,1.503079,5.052433,0.0140881,0.01338633,0.9995177,0.02422137
59.15283,0.3,1.54697,4.79465,0.01672114,0.009230901,0.9996274,0.0195031
59.1665,0.3,1.586367,4.545869,0.01935603,0.00624633,0.9996747,0.01539054
59.18066,0.3,1.624086,4.287854,0.02219608,0.004157598,0.9996747,0.01185318
59.19434,0.3,1.657524,4.038235,0.0251454,0.003035845,0.9996394,0.008924997
59.20801,0.3,1.688035,3.788116,0.02837766,0.002687424,0.9995719,0.006593906
59.22217,0.3,1.716549,3.528887,0.03212499,0.003022257,0.9994676,0.004841887
59.23608,0.3,1.741513,3.27389,0.03639375,0.003948993,0.9993231,0.003649805
59.25,0.3,1.763443,3.018373,0.04146368,0.005359852,0.9991212,0.002981924
59.26392,0.3,1.782341,2.763029,0.04758204,0.007142312,0.9988379,0.002787001
59.27759,0.3,1.797954,2.51202,0.05502749,0.00921197,0.9984379,0.002986484
59.29175,0.3,1.811038,2.25142,0.06487098,0.01168303,0.9978192,0.003487791
59.30566,0.3,1.820838,1.994413,0.07766856,0.01446637,0.9968656,0.004156924
59.31958,0.3,1.827604,1.73602,0.09542358,0.017742,0.995267,0.004810139
