time,posx,posy,posz,rotx,roty,rotz,rotw
161.5043,-0.9,0.279174,6.840726,-0.003796343,-0.003693466,0.1010897,0.9948632
161.5162,-0.9,0.3374897,6.683544,-0.01119827,-0.0109062,0.2968471,0.9547971
161.5274,-0.9,0.3913561,6.534954,-0.01785753,-0.01710427,0.4672914,0.8837575
161.5396,-0.9,0.4481898,6.374407,-0.02421183,-0.02269996,0.623944,0.7807639
161.5495,-0.9,0.4933637,6.243758,-0.02890571,-0.02614067,0.7307216,0.6815623
161.5602,-0.9,0.5413301,6.101948,-0.03300665,-0.02886769,0.8188633,0.5723112
161.5713,-0.9,0.5895832,5.955871,-0.03646476,-0.03057108,0.8849617,0.4632263
161.5818,-0.9,0.6340466,5.817962,-0.03915866,-0.03123049,0.9281418,0.3688414
161.5929,-0.9,0.6801549,5.67138,-0.04138075,-0.03134012,0.9566255,0.2866586
161.6044,-0.9,0.7265934,5.519773,-0.04325033,-0.03097332,0.9732981,0.2232954
161.6161,-0.9,0.7721674,5.366739,-0.04484145,-0.03037142,0.9814067,0.1841401
161.6274,-0.9,0.8150101,5.21871,-0.04555086,-0.02933099,0.9843486,0.1676981
161.6378,-0.9,0.8535842,5.081641,-0.04492183,-0.02765862,0.9863661,0.1558815
161.6486,-0.9,0.8921353,4.940773,-0.04446991,-0.02607186,0.988088,0.1449997
161.6608,-0.9,0.9343085,4.781871,-0.04424909,-0.02440348,0.9897563,0.1335253
161.6716,-0.9,0.9703798,4.641548,-0.04436816,-0.02295065,0.9911632,0.122883
161.6823,-0.9,1.005092,4.502347,-0.04477024,-0.0215889,0.992388,0.1126756
161.693,-0.9,1.03856,4.363818,-0.04546467,-0.02030764,0.9934553,0.1027965
161.7039,-0.9,1.07179,4.221643,-0.04650979,-0.01907996,0.9943895,0.09307133
161.715,-0.9,1.103897,4.079426,-0.04791013,-0.01792619,0.995184,0.08361869
161.7264,-0.9,1.13596,3.931803,-0.0497411,-0.01682744,0.9958493,0.0743437
161.7379,-0.9,1.166709,3.784405,-0.05198098,-0.01580798,0.9963768,0.06543325
161.7484,-0.9,1.193838,3.648782,-0.05443248,-0.01491645,0.9967608,0.05729311
161.7597,-0.9,1.221696,3.503498,-0.05747756,-0.0140922,0.9970176,0.04953595
161.7708,-0.9,1.247926,3.360243,-0.0609437,-0.01335798,0.9971547,0.04230935
161.7818,-0.9,1.272577,3.219301,-0.06483546,-0.01271875,0.9971768,0.03568072
161.7925,-0.9,1.29551,3.081711,-0.06912147,-0.01217598,0.9970918,0.02969582
161.8033,-0.9,1.317345,2.944024,-0.07391587,-0.01172655,0.9968989,0.02432372
161.8152,-0.9,1.340172,2.791885,-0.0798393,-0.01138062,0.9965535,0.01942443
161.8262,-0.9,1.359926,2.651954,-0.08591212,-0.0111154,0.9961249,0.0151945
161.8371,-0.9,1.378271,2.513898,-0.09257267,-0.01094795,0.9955779,0.01162144
161.848,-0.9,1.395431,2.375994,-0.09990914,-0.01088421,0.9948992,0.00868188
161.8605,-0.9,1.413728,2.217304,-0.1092924,-0.01098444,0.9939288,0.006338007
161.8713,-0.9,1.428341,2.079661,-0.1183657,-0.01114597,0.9928967,0.004620064
161.882,-0.9,1.441481,1.945455,-0.1281253,-0.01141925,0.9916862,0.003481808
161.8926,-0.9,1.453556,1.810783,-0.1389801,-0.01182616,0.9902204,0.002879669
161.9036,-0.9,1.464752,1.673195,-0.1512938,-0.01240893,0.9884071,0.002772753
161.9147,-0.9,1.474901,1.533694,-0.1652905,-0.01318626,0.9861519,0.003113622
161.9272,-0.9,1.484795,1.3781,-0.1830138,-0.01428256,0.982999,0.003882255
161.9382,-0.9,1.492229,1.241359,-0.200796,-0.01550973,0.9794979,0.004925416
161.9491,-0.9,1.498369,1.107329,-0.2207244,-0.01698802,0.975169,0.00612892
161.96,-0.9,1.503348,0.9728085,-0.2436819,-0.018756,0.9696459,0.007368275
161.9709,-0.9,1.507113,0.8396824,-0.2698829,-0.02082955,0.9626305,0.008483101
