time,posx,posy,posz,rotx,roty,rotz,rotw
143.4995,-0.3,0.2528673,6.904778,0.0002826825,-0.003265566,-0.01904301,0.9998133
143.5095,-0.3,0.2807544,6.774827,0.002994593,-0.03433726,-0.2006097,0.9790648
143.5214,-0.3,0.3134634,6.61913,0.006124538,-0.06751303,-0.4035677,0.912435
143.5317,-0.3,0.3411704,6.484276,0.008619786,-0.09109588,-0.5606386,0.8229895
143.5436,-0.3,0.372218,6.329738,0.01099952,-0.1116134,-0.7066734,0.6985944
143.5544,-0.3,0.3997792,6.189306,0.01269544,-0.1238692,-0.8104548,0.5724145
143.5649,-0.3,0.4260045,6.052609,0.01388368,-0.1306856,-0.8833959,0.4498225
143.5766,-0.3,0.4542378,5.901922,0.01474389,-0.1335416,-0.9355594,0.3266159
143.587,-0.3,0.4789296,5.766886,0.01512904,-0.13278,-0.9645114,0.2277245
143.598,-0.3,0.5041859,5.625471,0.01532533,-0.1300784,-0.9804398,0.1469102
143.609,-0.3,0.5289657,5.483113,0.0153876,-0.1262167,-0.987841,0.08945936
143.6204,-0.3,0.5537108,5.337152,0.01543098,-0.1218065,-0.9907395,0.05796952
143.6312,-0.3,0.5766452,5.198228,-0.01510275,0.1119542,0.9924472,-0.04781999
143.642,-0.3,0.5987921,5.060283,-0.01470333,0.100011,0.9939454,-0.0430599
143.6542,-0.3,0.6231539,4.903839,-0.01434701,0.08709791,0.9953157,-0.03943167
143.6653,-0.3,0.6444766,4.762331,-0.01407663,0.07600876,0.9963469,-0.03629535
143.6765,-0.3,0.6652727,4.61976,-0.01385838,0.06543782,0.9972033,-0.03333966
143.688,-0.3,0.6859559,4.472872,-0.01370178,0.05521286,0.9979165,-0.03043601
143.6985,-0.3,0.7042274,4.338526,-0.01356077,0.04645512,0.9984437,-0.0277178
143.7094,-0.3,0.7225745,4.198632,-0.01348396,0.03796341,0.9988733,-0.02508252
143.7212,-0.3,0.741544,4.048258,-0.01346278,0.02954287,0.9992208,-0.02244494
143.7318,-0.3,0.7578343,3.914082,-0.01351027,0.02262758,0.9994526,-0.02000056
143.7424,-0.3,0.7736754,3.778251,-0.01358353,0.01621211,0.9996195,-0.01770489
143.7544,-0.3,0.7907032,3.625833,-0.0137371,0.00968807,0.9997395,-0.01544184
143.7654,-0.3,0.8056682,3.485676,-0.0139287,0.004285496,0.9998049,-0.01333789
143.776,-0.3,0.8194445,3.350586,-0.0141632,-0.0003962273,0.9998344,-0.01142263
143.7872,-0.3,0.8333184,3.207925,-0.01446992,-0.00481469,0.9998372,-0.009650053
143.7989,-0.3,0.8469307,3.060278,-0.01484113,-0.00885785,0.9998185,-0.008014802
143.8096,-0.3,0.8587943,2.924316,-0.01527674,-0.01214856,0.9997879,-0.006567174
143.8214,-0.3,0.8711224,2.774381,-0.01582539,-0.01534492,0.9997431,-0.005278488
143.8316,-0.3,0.8811568,2.64464,-0.01640071,-0.01780377,0.9996982,-0.004183503
143.8424,-0.3,0.8911451,2.507092,-0.01708098,-0.0201461,0.9996458,-0.003267645
143.8542,-0.3,0.9012522,2.357564,-0.01793404,-0.02246206,0.9995837,-0.002520675
143.8655,-0.3,0.9101802,2.214696,-0.01891681,-0.02453268,0.9995182,-0.001944483
143.8759,-0.3,0.9178358,2.082006,-0.0199041,-0.02641063,0.9994518,-0.0015347
143.8874,-0.3,0.9255158,1.936638,-0.02117733,-0.02851467,0.9993682,-0.001292584
143.8988,-0.3,0.9323812,1.792998,-0.02257964,-0.03075068,0.9992713,-0.001207881
143.9095,-0.3,0.9381749,1.658034,-0.02408034,-0.03309775,0.9991612,-0.001259529
143.9205,-0.3,0.9434882,1.51891,-0.02597918,-0.03590142,0.9990166,-0.001438781
143.9323,-0.3,0.9483817,1.371214,-0.02838607,-0.03948687,0.9988153,-0.001740061
143.9429,-0.3,0.9521525,1.237076,-0.03088653,-0.04347731,0.9985746,-0.002123629
