time,posx,posy,posz,rotx,roty,rotz,rotw
35.50739,0.3,0.2749837,6.804122,0.0147136,-0.002871963,0.0121786,0.9998134
35.5188,0.3,0.3064213,6.657967,0.03263326,-0.006320428,0.02749941,0.999069
35.52914,0.3,0.3342801,6.52562,0.04764608,-0.009152091,0.04111346,0.9979758
35.5405,0.3,0.3641541,6.380527,0.06247841,-0.01186321,0.05514185,0.9964513
35.55136,0.3,0.3920605,6.241838,0.0748465,-0.01402173,0.06773887,0.9947929
35.56274,0.3,0.4205832,6.096696,0.08570158,-0.01577572,0.0795587,0.993014
35.57413,0.3,0.448373,5.951715,0.09428725,-0.01698355,0.08993516,0.991329
35.58447,0.3,0.4729938,5.820089,0.1000739,-0.01759517,0.0980745,0.9899783
35.59586,0.3,0.4993843,5.67539,0.1042078,-0.017716,0.1049674,0.9888421
35.6073,0.3,0.5251775,5.530115,0.1060645,-0.01727183,0.1100187,0.9881032
35.61786,0.3,0.5483189,5.396227,0.1058182,-0.01637162,0.1129378,0.9878156
35.62982,0.3,0.5737748,5.2447,0.1000978,-0.01405323,0.1110768,0.9886581
35.64069,0.3,0.5961914,5.107239,0.09164163,-0.01112495,0.105271,0.9901496
35.6521,0.3,0.6190223,4.962868,0.08317036,-0.00806741,0.09816861,0.9916555
35.66223,0.3,0.6386719,4.834794,0.07603836,-0.005373079,0.09128899,0.9929026
35.67429,0.3,0.6612936,4.682494,0.06810106,-0.002227433,0.08381362,0.9941491
35.6853,0.3,0.6812493,4.54336,0.06135794,0.0006173794,0.07661405,0.9951709
35.69547,0.3,0.6990484,4.415011,0.05559297,0.003214057,0.06995288,0.9959949
35.70776,0.3,0.7198077,4.259951,0.04925621,0.006298318,0.06293628,0.9967814
35.71857,0.3,0.7373371,4.123832,0.04422734,0.008993855,0.05638205,0.9973887
35.72986,0.3,0.754953,3.981774,0.03954745,0.01178365,0.05007665,0.9978925
35.7402,0.3,0.7704599,3.851766,0.03575521,0.01433768,0.04428626,0.9982759
35.75165,0.3,0.7869082,3.708258,0.03213951,0.01714556,0.03866802,0.998588
35.76215,0.3,0.8013453,3.57687,0.02932077,0.01973543,0.03350207,0.9988135
35.77396,0.3,0.8168418,3.429414,0.02674572,0.02267072,0.02853236,0.9989778
35.78516,0.3,0.8308085,3.289812,0.02484305,0.02551178,0.02395833,0.9990786
35.79623,0.3,0.8439249,3.152199,0.02346927,0.02840342,0.01981466,0.9991245
35.8071,0.3,0.8561141,3.017587,0.02259522,0.03132096,0.01611871,0.9991239
35.81818,0.3,0.8678555,2.880611,0.02217732,0.03439771,0.01284192,0.9990796
35.82956,0.3,0.8791972,2.740067,0.02222757,0.03770908,0.009973568,0.9989917
35.84131,0.3,0.890135,2.595317,0.02277239,0.0413028,0.007518839,0.9988589
35.85199,0.3,0.8994009,2.463715,0.0236739,0.04482197,0.005521732,0.9986992
35.86197,0.3,0.9074746,2.340797,0.02485218,0.04837279,0.003963077,0.9985123
35.87378,0.3,0.916302,2.194973,0.0266761,0.05295473,0.00280584,0.9982366
35.88586,0.3,0.9245178,2.045533,0.02900879,0.05818861,0.002059907,0.9978819
35.89667,0.3,0.9311629,1.911771,0.03149946,0.06348048,0.001696832,0.9974844
35.90671,0.3,0.9367467,1.787482,0.03417898,0.06898343,0.001661642,0.9970308
35.91766,0.3,0.9421891,1.651853,0.03752673,0.0757967,0.001929831,0.996415
35.92905,0.3,0.9471245,1.510951,0.04151474,0.08395919,0.002472408,0.9956009
35.9407,0.3,0.9514193,1.36668,0.04621068,0.0936946,0.003233942,0.9945228
35.95135,0.3,0.954671,1.234773,0.0511647,0.1041881,0.004134968,0.9932321
35.96216,0.3,0.9573137,1.100927,0.05698281,0.1167803,0.005068472,0.9915088
35.97345,0.3,0.9593703,0.9612581,0.06413972,0.1326375,0.005904706,0.9890695
35.98602,0.3,0.9608115,0.8058287,0.07383437,0.1547128,0.006405291,0.9851758
