time,posx,posy,posz,rotx,roty,rotz,rotw
152.0736,-0.3,0.2604933,6.868941,-0.0003612984,-0.006626547,0.004731616,0.9999668
152.0841,-0.3,0.2897435,6.730301,-0.001337648,-0.02478139,0.01780478,0.9995335
152.0958,-0.3,0.3214942,6.576528,-0.002328388,-0.0436327,0.03196983,0.9985333
152.1071,-0.3,0.3515948,6.427368,-0.003170086,-0.06027048,0.04515956,0.997155
152.1185,-0.3,0.3810484,6.278006,-0.003868288,-0.07499696,0.0574629,0.9955192
152.1296,-0.3,0.4092392,6.131666,-0.004393831,-0.08732518,0.06844991,0.9938157
152.1413,-0.3,0.4380655,5.978357,-0.00475673,-0.0978331,0.07848192,0.9920921
152.1511,-0.3,0.4616302,5.850036,-0.004915074,-0.104663,0.08593637,0.9907757
152.162,-0.3,0.4872707,5.707095,-0.004910648,-0.110119,0.09242543,0.9895995
152.1742,-0.3,0.515052,5.548102,-0.004690316,-0.1135577,0.09769584,0.9887053
152.1854,-0.3,0.5397981,5.402488,-0.004298255,-0.1143544,0.1008925,0.9882941
152.1961,-0.3,0.5629966,5.262349,-0.003703187,-0.1125704,0.101829,0.9884053
152.2069,-0.3,0.5855387,5.122458,-0.002524258,-0.103766,0.09712253,0.9898452
152.2179,-0.3,0.6078516,4.980115,-0.001294282,-0.09523319,0.09102151,0.9912841
152.2293,-0.3,0.6303681,4.832148,-2.055759E-05,-0.08688129,0.08441816,0.9926355
152.2413,-0.3,0.6530564,4.678145,0.001290173,-0.07879374,0.0775615,0.9938683
152.2521,-0.3,0.6730133,4.53821,0.002478401,-0.07201679,0.0711182,0.9948617
152.2632,-0.3,0.6927283,4.395397,0.003673943,-0.06568497,0.06482968,0.9957255
152.2742,-0.3,0.71154,4.254459,0.004843013,-0.06004059,0.05875957,0.9964532
152.2851,-0.3,0.7294218,4.115624,0.005987766,-0.05509331,0.05295226,0.9970582
152.296,-0.3,0.7468299,3.975298,0.007136382,-0.0507145,0.04736158,0.9975641
152.3065,-0.3,0.7627821,3.841649,0.00823256,-0.04713859,0.04214285,0.997965
152.3183,-0.3,0.7801338,3.690055,0.009460054,-0.04378919,0.03693934,0.9983128
152.3292,-0.3,0.7953568,3.551081,0.01061255,-0.04136734,0.0321261,0.998571
152.3402,-0.3,0.8101118,3.410345,0.01179456,-0.03954137,0.02764875,0.9987657
152.3511,-0.3,0.824028,3.271375,0.01298799,-0.03835906,0.02353331,0.9989024
152.3626,-0.3,0.838067,3.123929,0.01428337,-0.03774783,0.01970404,0.9989909
152.3741,-0.3,0.8512471,2.977852,0.01561478,-0.0378062,0.01622985,0.9990312
152.3849,-0.3,0.8629752,2.840347,0.0169288,-0.03842523,0.01318626,0.9990311
152.3962,-0.3,0.8745279,2.696905,0.01836035,-0.03967925,0.01052594,0.9989883
152.407,-0.3,0.8849058,2.55984,0.01981601,-0.0414239,0.008273527,0.9989109
152.4179,-0.3,0.894703,2.421737,0.02137761,-0.04370014,0.006413926,0.9987954
152.4301,-0.3,0.9048338,2.267984,0.02324571,-0.04690306,0.004932323,0.9986168
152.4411,-0.3,0.9133236,2.128204,0.025108,-0.0504049,0.003832967,0.9984059
152.4514,-0.3,0.9206065,1.998314,0.0270066,-0.05414997,0.003092358,0.9981627
152.4631,-0.3,0.9281945,1.850095,0.02940383,-0.05902696,0.002724347,0.9978195
152.4738,-0.3,0.9343814,1.716455,0.0318352,-0.06403999,0.002665049,0.9974359
152.4848,-0.3,0.940155,1.577292,0.03469207,-0.06995559,0.002908392,0.9969425
152.496,-0.3,0.9452735,1.437334,0.03798446,-0.07667161,0.003419433,0.9963267
152.5071,-0.3,0.9496752,1.297941,0.04178954,-0.08434754,0.004149058,0.9955511
152.5179,-0.3,0.9532737,1.163072,0.04608643,-0.09283686,0.005031402,0.9946015
152.5289,-0.3,0.9562489,1.026822,0.05123631,-0.1027226,0.00601257,0.9933714
152.5404,-0.3,0.9586475,0.8837669,0.05779577,-0.1149619,0.007021791,0.9916623
152.5511,-0.3,0.9601939,0.752094,0.06521084,-0.1285407,0.007915536,0.9895263
152.5617,-0.3,0.9610969,0.6213109,0.07436867,-0.1448242,0.008604024,0.9866211
152.5739,-0.3,0.9613466,0.4722544,0.07436867,-0.1448242,0.008604024,0.9866211
