time,posx,posy,posz,rotx,roty,rotz,rotw
158.0732,0.3,0.2593757,6.874486,-0.0004118985,0.006574792,0.003228891,0.9999731
158.0834,0.3,0.2876387,6.741613,-0.001617007,0.02606756,0.01287749,0.999576
158.0949,0.3,0.3191931,6.590108,-0.00285972,0.04688987,0.02362638,0.9986165
158.1063,0.3,0.3494287,6.441578,-0.003905029,0.06544808,0.03375766,0.9972772
158.117,0.3,0.3772889,6.3016,-0.004705882,0.08094689,0.0427521,0.99579
158.1277,0.3,0.4045767,6.161365,-0.005310421,0.09430498,0.0509723,0.9942234
158.1398,0.3,0.4344952,6.003771,-0.00573817,0.1065271,0.05899866,0.9925413
158.151,0.3,0.4614125,5.858271,-0.005879518,0.1150687,0.0654494,0.9911817
158.1621,0.3,0.487412,5.71415,-0.005780961,0.1209022,0.07058304,0.990135
158.1722,0.3,0.5105834,5.582431,-0.005482532,0.1239631,0.07421371,0.9894925
158.1833,0.3,0.5353208,5.438181,-0.004940301,0.1249038,0.07674827,0.9891837
158.1955,0.3,0.5616998,5.279809,-0.004080516,0.123018,0.07786153,0.9893369
158.2068,0.3,0.585224,5.134215,-0.002510302,0.1123283,0.07413228,0.9908988
158.2173,0.3,0.606691,4.997472,-0.0010929,0.1028007,0.06948377,0.9922715
158.2282,0.3,0.6281202,4.856809,0.0003270977,0.09354869,0.064533,0.993521
158.2401,0.3,0.6508868,4.702515,0.001848093,0.08406091,0.05922804,0.9946972
158.2505,0.3,0.6699737,4.568832,0.00312258,0.07644404,0.05434935,0.9955866
158.2621,0.3,0.6906493,4.419174,0.004524412,0.0685947,0.04935109,0.996413
158.2732,0.3,0.7097925,4.27551,0.005829317,0.06176118,0.04453843,0.9970797
158.2841,0.3,0.7277876,4.13544,0.007069849,0.0557829,0.03997191,0.9976174
158.2951,0.3,0.7453535,3.993445,0.008300217,0.05041705,0.03558793,0.9980595
158.306,0.3,0.7620496,3.853052,0.009491935,0.04580321,0.03143316,0.9984107
158.3171,0.3,0.7783817,3.710031,0.01068743,0.04180602,0.02747416,0.9986908
158.3281,0.3,0.7938898,3.568243,0.01185824,0.03853844,0.02376128,0.9989042
158.3401,0.3,0.8100718,3.413257,0.01314103,0.03574346,0.02017243,0.999071
158.3501,0.3,0.822808,3.28541,0.01418926,0.03405665,0.01705466,0.9991736
158.362,0.3,0.8373089,3.132349,0.0154769,0.0327166,0.01409708,0.9992454
158.3723,0.3,0.8492625,2.999574,0.01661053,0.03219386,0.01151535,0.9992773
158.3836,0.3,0.8616183,2.854587,0.01788883,0.03227223,0.009191945,0.9992768
158.3948,0.3,0.8731309,2.711149,0.01921012,0.03299571,0.007160197,0.9992452
158.4055,0.3,0.8835373,2.573105,0.02054249,0.0343026,0.005438869,0.9991856
158.4165,0.3,0.8934515,2.432806,0.02198955,0.03624434,0.004006806,0.999093
158.4279,0.3,0.9031125,2.286096,0.02364452,0.03893948,0.00285109,0.9989578
158.4389,0.3,0.9117129,2.145308,0.02539985,0.04221254,0.001976832,0.9987838
158.451,0.3,0.9203782,1.990975,0.02756818,0.04656373,0.001370549,0.9985339
158.4623,0.3,0.927669,1.848535,0.02985256,0.05136558,0.001022399,0.9982331
158.4745,0.3,0.9348012,1.693837,0.03270501,0.05736445,0.0009134391,0.9978171
158.4841,0.3,0.9397796,1.573462,0.03525981,0.0628449,0.0009935334,0.9973998
158.4951,0.3,0.9448805,1.435038,0.03861446,0.06997278,0.001231606,0.9968005
158.5065,0.3,0.949441,1.291758,0.04266968,0.07842572,0.001597109,0.9960051
158.5167,0.3,0.9528908,1.164139,0.04692384,0.087155,0.002041583,0.9950869
158.5279,0.3,0.9559962,1.024446,0.05242478,0.09819183,0.00249687,0.9937826
