time,posx,posy,posz,rotx,roty,rotz,rotw
7.662766,0.9,0.26205,6.8611,0.004011374,-0.002296849,-0.007653395,0.9999601
7.673141,0.9,0.2909312,6.722804,0.01343389,-0.007607301,-0.02583555,0.999547
7.684067,0.9,0.3206831,6.577346,0.02266961,-0.01265999,-0.04450301,0.9986718
7.695511,0.9,0.3511238,6.425185,0.03141807,-0.01722846,-0.06305923,0.9973664
7.706314,0.9,0.37918,6.281711,0.03865801,-0.0207533,-0.07944599,0.9958731
7.717606,0.9,0.4077986,6.131966,0.04507698,-0.02353794,-0.09480876,0.9941958
7.728836,0.9,0.4355471,5.983227,0.05020797,-0.0253294,-0.1082259,0.9925345
7.739288,0.9,0.4607318,5.845036,0.05382034,-0.02608754,-0.1189147,0.9911015
7.751328,0.9,0.4889743,5.686114,0.05662714,-0.02586612,-0.1283579,0.989772
7.762131,0.9,0.5136194,5.543722,0.05788343,-0.02466596,-0.1347857,0.9888751
7.773224,0.9,0.5382388,5.397682,0.05802441,-0.0224896,-0.1387946,0.988364
7.778748,0.9,0.5502381,5.325052,0.05764236,-0.02105371,-0.1402907,0.9882068
7.789749,0.9,0.573623,5.180596,0.05440588,-0.0162065,-0.1366519,0.9889912
7.801285,0.9,0.5974078,5.029373,0.04938905,-0.009745467,-0.1282076,0.9904689
7.81218,0.9,0.61918,4.88677,0.0450155,-0.003707574,-0.1191938,0.9918431
7.823593,0.9,0.6412687,4.737592,0.04074218,0.00255321,-0.1098051,0.9931145
7.83522,0.9,0.6630132,4.585894,0.03673247,0.008865363,-0.1003594,0.9942334
7.845886,0.9,0.6822874,4.446925,0.03339647,0.01459829,-0.09159453,0.9951292
7.857224,0.9,0.7020692,4.299513,0.03015979,0.02064639,-0.08287221,0.9958897
7.868179,0.9,0.7204946,4.157334,0.02738867,0.02645223,-0.07458495,0.9964874
7.879471,0.9,0.7387741,4.011071,0.02487611,0.0324093,-0.06653467,0.9969473
7.890533,0.9,0.7559835,3.868185,0.02277842,0.03823271,-0.05892942,0.9972696
7.901138,0.9,0.7718309,3.731445,0.02110737,0.04381869,-0.05190957,0.9974667
7.912155,0.9,0.7876202,3.589642,0.01968651,0.04967124,-0.04524644,0.997546
7.923172,0.9,0.802723,3.448065,0.01860696,0.05557772,-0.03902137,0.9975181
7.935165,0.9,0.8183839,3.294047,0.01777702,0.06213513,-0.03305228,0.9973619
7.945999,0.9,0.831831,3.155153,0.01740868,0.06820095,-0.02775943,0.9971334
7.957092,0.9,0.8449122,3.013101,0.01732935,0.07463429,-0.02299885,0.9967951
7.968338,0.9,0.8574627,2.869198,0.01755619,0.08142317,-0.01876303,0.9963483
7.979706,0.9,0.8694223,2.723915,0.01809271,0.08863717,-0.01505987,0.9957858
7.990524,0.9,0.8801252,2.585783,0.01889665,0.09590475,-0.0119388,0.9951395
8.001495,0.9,0.8903028,2.445795,0.01996258,0.1037624,-0.009356163,0.9943578
8.012726,0.9,0.9000158,2.302713,0.02131121,0.1124168,-0.007294623,0.9934058
8.023544,0.9,0.9086978,2.164988,0.02285924,0.1214523,-0.005742413,0.9923174
8.035049,0.9,0.9172044,2.018831,0.02474217,0.1319466,-0.004684682,0.9909369
8.045685,0.9,0.9244019,1.883838,0.02671773,0.1426265,-0.004065765,0.9894076
8.057068,0.9,0.9313965,1.739665,0.02906248,0.1552736,-0.00388535,0.9874363
8.068466,0.9,0.9376661,1.595598,0.03165613,0.1693937,-0.004086721,0.9850315
8.079132,0.9,0.9428671,1.460905,0.03432047,0.1841848,-0.004574773,0.9822816
8.090408,0.9,0.9476659,1.318718,0.03740636,0.201755,-0.00533105,0.978707
8.101212,0.9,0.9515887,1.182832,0.040661,0.2207602,-0.006240716,0.9744602
8.112305,0.9,0.9549298,1.043571,0.04434934,0.24296,-0.007231219,0.968995
8.123688,0.9,0.9576346,0.9010908,0.04857176,0.269026,-0.008192782,0.9618725
