time,posx,posy,posz,rotx,roty,rotz,rotw
3.81868,0.3,0.2505096,6.915609,0.0001703877,-0.0001096056,-0.0003246421,0.9999999
3.829163,0.3,0.2799272,6.776175,0.009898317,-0.006333177,-0.01884781,0.9997534
3.840607,0.3,0.3113327,6.624182,0.01987723,-0.012624,-0.03862553,0.9989763
3.851364,0.3,0.3401785,6.481499,0.02846783,-0.01792616,-0.05658058,0.9978311
3.862198,0.3,0.3685671,6.338003,0.03620569,-0.02256324,-0.07353346,0.9963799
3.8741,0.3,0.3989893,6.180562,0.04351915,-0.02674541,-0.09038205,0.9945963
3.884323,0.3,0.4244814,6.045496,0.04870999,-0.02950564,-0.1036338,0.9929838
3.896317,0.3,0.4536334,5.887213,0.05349407,-0.03173812,-0.1164496,0.991247
3.907364,0.3,0.4797659,5.741625,0.05660051,-0.0328015,-0.1263507,0.9898262
3.91832,0.3,0.505,5.597402,0.05847815,-0.03292475,-0.1337887,0.988735
3.929306,0.3,0.5296226,5.452959,0.05919475,-0.0321421,-0.1388202,0.9880242
3.940414,0.3,0.5538245,5.307075,0.05879447,-0.03046736,-0.1414005,0.9877352
3.951263,0.3,0.5767875,5.164748,0.05518202,-0.02639367,-0.1370975,0.9886671
3.962173,0.3,0.5992082,5.021814,0.05060835,-0.02151987,-0.1290112,0.9901171
3.972977,0.3,0.6207459,4.880518,0.04637042,-0.01683361,-0.1201565,0.9915285
3.98436,0.3,0.6427253,4.731822,0.04219826,-0.01204195,-0.1108541,0.9928674
3.996002,0.3,0.6644474,4.579904,0.03825927,-0.007299718,-0.1014333,0.9940796
4.006775,0.3,0.6838636,4.439468,0.03493603,-0.003068582,-0.09259847,0.9950857
4.017746,0.3,0.7029628,4.296651,0.03185554,0.001103307,-0.08402076,0.9959541
4.028931,0.3,0.7217328,4.151308,0.02904459,0.005208088,-0.07564505,0.9966981
4.040146,0.3,0.7398435,4.005687,0.02657126,0.009178704,-0.06756355,0.9973189
4.051514,0.3,0.7574745,3.858288,0.02441852,0.01306266,-0.05978715,0.9978269
4.06218,0.3,0.7733522,3.720052,0.02273623,0.01657451,-0.05262777,0.9982178
4.072861,0.3,0.7886077,3.581667,0.0213598,0.01999125,-0.04595895,0.9985149
4.083817,0.3,0.8035849,3.439946,0.02026491,0.02341725,-0.03968681,0.9987321
4.09523,0.3,0.8184658,3.292439,0.01946124,0.02693039,-0.03376588,0.9988773
4.106781,0.3,0.8327755,3.143342,0.01900083,0.03043529,-0.02827964,0.998956
4.117905,0.3,0.8458424,2.999971,0.01889577,0.03380956,-0.02336222,0.9989765
4.128891,0.3,0.858061,2.858581,0.01909921,0.0371775,-0.01901541,0.9989452
4.14032,0.3,0.8700472,2.711644,0.01962248,0.04077176,-0.01518542,0.9988604
4.15126,0.3,0.880829,2.57109,0.02042215,0.04432172,-0.01192953,0.9987373
4.16217,0.3,0.8909065,2.43107,0.02149789,0.04804168,-0.009225815,0.9985713
4.172928,0.3,0.9001837,2.293111,0.02282358,0.05191926,-0.007058272,0.9983655
4.184158,0.3,0.9091704,2.1493,0.02448802,0.05627031,-0.005403744,0.9981006
4.195511,0.3,0.9175298,2.004099,0.0264669,0.06110475,-0.00425091,0.9977714
4.207275,0.3,0.9254232,1.85378,0.02884598,0.0665993,-0.003593558,0.9973563
4.218262,0.3,0.9320875,1.7139,0.03138876,0.07233106,-0.003370374,0.9968809
4.228867,0.3,0.9378728,1.579099,0.03415805,0.07851867,-0.003527305,0.9963211
4.240707,0.3,0.9435806,1.429226,0.03767902,0.08637802,-0.004074867,0.9955413
