time,posx,posy,posz,rotx,roty,rotz,rotw
23.02341,-0.3,0.2638515,6.85323,-0.001907505,0.01355847,0.08930454,0.9959103
23.03435,-0.3,0.294247,6.708947,-0.005942053,0.04195947,0.2797876,0.9591262
23.04637,-0.3,0.3268714,6.550618,-0.009936506,0.06871955,0.470989,0.8794022
23.05678,-0.3,0.354447,6.413769,-0.01295723,0.08708421,0.615371,0.7833052
23.06885,-0.3,0.3856626,6.255295,-0.01571701,0.102607,0.7473834,0.6562338
23.07936,-0.3,0.4121813,6.11745,-0.01767921,0.1111303,0.8362806,0.5366305
23.09038,-0.3,0.4392993,5.973199,-0.01917387,0.115929,0.9010788,0.4174326
23.10127,-0.3,0.4654416,5.830745,-0.02027193,0.1173652,0.9431126,0.3104079
23.11319,-0.3,0.4932681,5.675151,-0.02108083,0.1163318,0.9693586,0.215329
23.12347,-0.3,0.5166364,5.541057,-0.02166788,0.1140904,0.9818282,0.1500916
23.13475,-0.3,0.5415707,5.394231,-0.02206445,0.1108253,0.9878383,0.1068013
23.14528,-0.3,0.5642024,5.25732,-0.02218331,0.106387,0.9900957,0.08888305
23.15645,-0.3,0.5875261,5.1123,-0.02116125,0.09492823,0.9920299,0.08010943
23.16838,-0.3,0.6116634,4.957624,-0.02012206,0.08316853,0.993634,0.07327811
23.17944,-0.3,0.6333217,4.81441,-0.01926557,0.07278306,0.9948875,0.06730802
23.19029,-0.3,0.6538894,4.674177,-0.01853541,0.0631113,0.9959229,0.06173331
23.20187,-0.3,0.6751109,4.524744,-0.01788871,0.05337116,0.9968344,0.05614975
23.21205,-0.3,0.6931338,4.393694,-0.01744259,0.04533542,0.9975123,0.05108458
23.22342,-0.3,0.7125714,4.247596,-0.01706799,0.03693524,0.998113,0.04598751
23.23627,-0.3,0.73366,4.082652,-0.01682156,0.02818547,0.9986333,0.04067336
23.24702,-0.3,0.750599,3.944852,-0.01677283,0.02148193,0.9989823,0.0359388
23.25757,-0.3,0.7665663,3.809964,-0.01685138,0.01544323,0.9992388,0.03161455
23.26746,-0.3,0.7809686,3.683677,-0.01706092,0.0102516,0.9994174,0.02772448
23.27919,-0.3,0.7973427,3.533892,-0.01746419,0.00465071,0.9995521,0.0238549
23.28999,-0.3,0.8117292,3.396153,-0.01801746,2.405123E-05,0.9996312,0.02032005
23.30103,-0.3,0.8257392,3.255701,-0.01874984,-0.004213799,0.9996697,0.01706321
23.31287,-0.3,0.8400101,3.105165,-0.01973578,-0.00825918,0.9996728,0.01402434
23.32426,-0.3,0.8529986,2.960518,-0.02089777,-0.01169751,0.9996492,0.01131493
23.33531,-0.3,0.8648857,2.820377,-0.0222269,-0.01464995,0.9996055,0.008955764
23.3452,-0.3,0.8749395,2.69503,-0.02358965,-0.01701178,0.9995526,0.006982502
23.3564,-0.3,0.8856596,2.5534,-0.02535908,-0.01943947,0.9994754,0.005283256
23.36739,-0.3,0.8954858,2.414757,-0.02734241,-0.02161183,0.9993849,0.003884476
23.38045,-0.3,0.9062796,2.25043,-0.0300718,-0.02402924,0.9992551,0.002757818
23.39088,-0.3,0.9142109,2.119393,-0.03258972,-0.02588766,0.9991316,0.001945235
23.40234,-0.3,0.9222094,1.975787,-0.03568587,-0.02795747,0.998971,0.001406856
23.41226,-0.3,0.9285325,1.851706,-0.03874179,-0.02983599,0.9988031,0.001112927
23.42336,-0.3,0.9349453,1.713076,-0.04256923,-0.03214177,0.9985759,0.001042163
23.4346,-0.3,0.9407358,1.572764,-0.04694878,-0.03480526,0.9982901,0.001170436
23.44643,-0.3,0.9460532,1.425577,-0.05225016,-0.03812088,0.9979051,0.001467411
23.457,-0.3,0.950138,1.294438,-0.05777113,-0.04170652,0.9974566,0.001875554
23.46776,-0.3,0.9536445,1.161168,-0.06434654,-0.04613139,0.9968581,0.002342225
23.47945,-0.3,0.9567123,1.016333,-0.07288193,-0.0520692,0.9959765,0.002800978
