time,posx,posy,posz,rotx,roty,rotz,rotw
158.2632,-0.9,0.3125755,9.721166,0.01899058,-0.01055927,-0.1303996,0.9912234
158.277,-0.9,0.4062497,9.4614,0.04564138,-0.02529714,-0.317707,0.946752
158.2909,-0.9,0.4977333,9.198999,0.06819756,-0.03740396,-0.4850325,0.8710302
158.3049,-0.9,0.5869466,8.934104,0.08557004,-0.04630237,-0.6225102,0.7765403
158.319,-0.9,0.6730736,8.668864,0.09751936,-0.05189145,-0.72611,0.6786469
158.3328,-0.9,0.7546965,8.407984,0.1046235,-0.05459731,-0.7970793,0.5922311
158.3464,-0.9,0.8326567,8.148964,0.1080333,-0.05524316,-0.841291,0.5267888
158.3602,-0.9,0.9083463,7.887427,0.1086869,-0.05454027,-0.8641803,0.4882673
158.3741,-0.9,0.9816862,7.622964,-0.1026421,0.05071766,0.8733047,-0.4735307
158.3882,-0.9,1.052597,7.35587,-0.0928902,0.04541164,0.8797839,-0.463993
158.402,-0.9,1.119267,7.093191,-0.08427693,0.04078815,0.8851406,-0.4558068
158.4159,-0.9,1.183509,6.827827,-0.07666671,0.03670934,0.8899801,-0.4480068
158.4298,-0.9,1.244717,6.562135,-0.07022034,0.0332322,0.8944169,-0.4404352
158.4436,-0.9,1.302396,6.298248,-0.06503227,0.03039874,0.8984646,-0.4331375
158.4576,-0.9,1.358036,6.029389,-0.06104106,0.02816968,0.9021841,-0.4260803
158.4712,-0.9,1.408814,5.769701,-0.05849281,0.02664861,0.9054908,-0.4194698
158.4854,-0.9,1.458806,5.498115,-0.05724912,0.02577835,0.9084812,-0.4131825
158.499,-0.9,1.504095,5.235534,-0.05745255,0.02562738,0.9110765,-0.407409
158.5129,-0.9,1.547186,4.967626,-0.05909857,0.02622283,0.9132989,-0.4021254
158.527,-0.9,1.587583,4.697355,-0.06231529,0.02759397,0.9151286,-0.3973601
158.5411,-0.9,1.625204,4.424403,-0.06713769,0.02976757,0.9165411,-0.3931397
158.5546,-0.9,1.657979,4.164561,-0.07324813,0.03258372,0.9175147,-0.389538
158.5685,-0.9,1.688966,3.895216,-0.08120514,0.03632336,0.918005,-0.3864624
158.5823,-0.9,1.716687,3.627861,-0.09082582,0.04089609,0.9179847,-0.383904
158.5963,-0.9,1.74184,3.355784,-0.1026504,0.04657036,0.9173597,-0.3817661
158.6104,-0.9,1.763907,3.082808,-0.1168762,0.05345131,0.9160349,-0.3799512
158.6243,-0.9,1.782736,2.810737,-0.133838,0.06172574,0.9138737,-0.3783019
158.6383,-0.9,1.798657,2.535486,-0.1545625,0.07183725,0.9105837,-0.3765466
158.652,-0.9,1.811196,2.266678,-0.1793032,0.08388712,0.9058868,-0.3744095
158.6656,-0.9,1.820808,1.997505,-0.2101369,0.09878357,0.8990166,-0.3712863
158.6798,-0.9,1.827677,1.718925,-0.251065,0.1182727,0.8882688,-0.3660007
