time,posx,posy,posz,rotx,roty,rotz,rotw
229.5581,0.9,0.2863097,9.745524,-0.01381866,-0.0004668576,-0.05214386,0.9985439
229.572,0.9,0.3511431,9.480901,-0.03735496,-0.001071785,-0.1431304,0.9889981
229.5857,0.9,0.4128188,9.220566,-0.05763026,-0.001268472,-0.2271312,0.9721566
229.5997,0.9,0.4740633,8.952827,-0.07475509,-0.001056908,-0.3034632,0.9499056
229.6138,0.9,0.5331967,8.684767,-0.08775149,-0.0004186563,-0.3676971,0.925796
229.6277,0.9,0.5897326,8.418848,-0.09643947,0.0006255317,-0.4177488,0.9034296
229.6415,0.9,0.6437253,8.154951,-0.1010246,0.002060867,-0.4529836,0.885774
229.6554,0.9,0.6961306,7.88816,-0.1018151,0.003922403,-0.4734815,0.8748906
229.6692,0.9,0.746029,7.62321,0.09527974,-0.006506138,0.4773322,-0.8735178
229.6831,0.9,0.7943037,7.355719,0.08364516,-0.009717028,0.4721936,-0.8774636
229.6973,0.9,0.8412961,7.083728,0.07257254,-0.01312463,0.4644915,-0.8825013
229.7112,0.9,0.8853856,6.8168,0.06262633,-0.01661773,0.4562207,-0.8875046
229.7246,0.9,0.9259617,6.55894,0.05400134,-0.02013499,0.4480712,-0.8921382
229.7386,0.9,0.9663172,6.287922,0.04612078,-0.02400911,0.4399675,-0.8965071
229.7524,0.9,1.003915,6.020756,0.03944778,-0.02798184,0.4321735,-0.9004927
229.7664,0.9,1.039779,5.750218,0.03383238,-0.03219517,0.4247508,-0.9041048
229.7811,0.9,1.075577,5.462212,0.02913888,-0.03697243,0.417616,-0.9074033
229.7943,0.9,1.105555,5.204618,0.02595763,-0.04156096,0.4112284,-0.9102144
229.8082,0.9,1.135179,4.933175,0.02365891,-0.04677768,0.4054117,-0.91263
229.8221,0.9,1.162728,4.661498,0.02239042,-0.05244972,0.4002035,-0.9146501
229.8361,0.9,1.188203,4.390162,0.02213562,-0.05874386,0.3956309,-0.9162616
229.8495,0.9,1.210817,4.128353,0.02279734,-0.06555993,0.391738,-0.917455
229.8635,0.9,1.232394,3.854636,0.02447463,-0.07361848,0.3884476,-0.9181992
229.8772,0.9,1.25138,3.587239,0.02705792,-0.08265071,0.3857688,-0.9184874
229.8914,0.9,1.268932,3.310586,0.03065341,-0.09346684,0.3836234,-0.9182361
229.9052,0.9,1.283966,3.040372,0.03507741,-0.105766,0.3819739,-0.9174307
229.9192,0.9,1.297173,2.763644,0.04072522,-0.1207262,0.3806326,-0.9159069
229.9331,0.9,1.308182,2.489227,0.04753396,-0.1388021,0.3794393,-0.9135099
229.9471,0.9,1.317185,2.212665,0.05585329,-0.1614572,0.3780612,-0.90988
229.9606,0.9,1.323822,1.948718,0.0656348,-0.1887021,0.3761882,-0.9047464
