time,posx,posy,posz,rotx,roty,rotz,rotw
160.6653,0.3,0.2757207,9.820609,-0.003164736,0.006441837,0.03411297,0.9993922
160.6788,0.3,0.3688897,9.564056,-0.01419442,0.02896233,0.1545099,0.9874647
160.6931,0.3,0.4639822,9.293311,-0.02416539,0.04959906,0.2732494,0.9603597
160.7073,0.3,0.5551082,9.024477,-0.03195904,0.06609128,0.3775228,0.9230857
160.7208,0.3,0.6393663,8.767181,-0.0372878,0.07781339,0.4615369,0.8829148
160.7341,0.3,0.7193081,8.514573,-0.04052443,0.0854874,0.5266603,0.844795
160.748,0.3,0.7999508,8.250362,-0.041951,0.0897463,0.5752968,0.8119233
160.7621,0.3,0.8782279,7.982868,-0.04157113,0.09055753,0.6055514,0.7895433
160.7762,0.3,0.9540591,7.712506,-0.03889252,0.08702242,0.6185834,0.779916
160.7898,0.3,1.023682,7.454114,-0.03253642,0.07641195,0.6281124,0.7736778
160.8036,0.3,1.091605,7.191207,-0.02642845,0.06641275,0.6366534,0.7678303
160.8176,0.3,1.157671,6.923473,-0.02060102,0.05713357,0.6447688,0.761961
160.8319,0.3,1.221719,6.649872,-0.01512291,0.04867488,0.652544,0.7560347
160.8458,0.3,1.281052,6.382298,-0.0101957,0.04145597,0.6597776,0.7502473
160.8595,0.3,1.336391,6.118642,-0.005742883,0.03538085,0.6664411,0.7446955
160.8733,0.3,1.389257,5.852368,-0.001646685,0.03026783,0.6726003,0.7393849
160.8872,0.3,1.439571,5.584056,0.002044503,0.02607935,0.678255,0.7343609
160.9009,0.3,1.48605,5.320443,0.005301589,0.02295876,0.683333,0.7297266
160.9148,0.3,1.530351,5.051888,0.00829579,0.02080469,0.687869,0.7254892
160.9291,0.3,1.572666,4.77606,0.01111525,0.01968481,0.6918666,0.7216714
160.9426,0.3,1.609857,4.514061,0.01365223,0.01962642,0.6952422,0.7183778
160.9564,0.3,1.644765,4.247631,0.0161211,0.02052497,0.6980332,0.7155896
160.9705,0.3,1.677231,3.975722,0.01861477,0.02244573,0.7002495,0.7133024
160.9844,0.3,1.706368,3.704958,0.02121245,0.02536837,0.7018926,0.7115148
160.9983,0.3,1.732473,3.433207,0.02409779,0.02933967,0.7029739,0.7102015
161.0122,0.3,1.755545,3.160708,0.02739601,0.03438711,0.7035137,0.7093205
161.0261,0.3,1.775585,2.887908,0.03130168,0.04058782,0.7035366,0.7088083
161.0399,0.3,1.792455,2.618036,0.03601382,0.0480474,0.7030776,0.7085735
161.0538,0.3,1.806455,2.34462,0.04198212,0.05733976,0.7021495,0.7084743
161.0679,0.3,1.817506,2.068663,0.04983655,0.06906866,0.700748,0.7083064
