time,posx,posy,posz,rotx,roty,rotz,rotw
224.8788,-0.9,0.3257058,9.683772,-0.01794031,0.004560333,-0.01614739,0.9996983
224.8928,-0.9,0.4205917,9.417978,-0.0391301,0.009759782,-0.03603914,0.9985363
224.9061,-0.9,0.5076782,9.165858,-0.05648886,0.01376624,-0.05364786,0.9968658
224.9203,-0.9,0.597312,8.896802,-0.07145456,0.01683006,-0.07005285,0.9948385
224.9341,-0.9,0.6816082,8.633965,-0.08214854,0.01849025,-0.08345294,0.9929478
224.9482,-0.9,0.7650428,8.363393,-0.08895776,0.01875752,-0.09392181,0.9914199
224.962,-0.9,0.8433002,8.099627,-0.09153084,0.01758956,-0.1007994,0.9905313
224.9758,-0.9,0.9185777,7.836065,-0.09028774,0.0150625,-0.104127,0.9903428
224.9899,-0.9,0.9921282,7.567881,-0.08026519,0.00953311,-0.09925133,0.9917741
225.0038,-0.9,1.061993,7.302217,-0.06819379,0.003141218,-0.09048734,0.9935551
225.0176,-0.9,1.128252,7.038857,-0.05718103,-0.003149695,-0.08109438,0.9950599
225.0314,-0.9,1.191531,6.775844,-0.04712044,-0.009416693,-0.07176203,0.9962636
225.0453,-0.9,1.25235,6.510507,-0.03798429,-0.01570116,-0.06269757,0.9971859
225.0593,-0.9,1.310631,6.241531,-0.0298571,-0.02201082,-0.05403295,0.9978499
225.0731,-0.9,1.364891,5.977072,-0.02293409,-0.02821981,-0.04598334,0.9982801
225.0872,-0.9,1.417052,5.707254,-0.01694852,-0.03463158,-0.03848499,0.9985151
225.101,-0.9,1.4653,5.441453,-0.01210543,-0.04108721,-0.03170161,0.9985791
225.1146,-0.9,1.510181,5.177434,-0.008281394,-0.04774364,-0.02565521,0.9984958
225.1284,-0.9,1.552495,4.910935,-0.005335634,-0.05480434,-0.02032546,0.9982759
225.1425,-0.9,1.592499,4.640269,-0.003203798,-0.06249517,-0.01571407,0.9979164
225.1564,-0.9,1.629109,4.372435,-0.001889315,-0.07084376,-0.01187048,0.997415
225.1702,-0.9,1.662405,4.107486,-0.001283406,-0.08010743,-0.008791429,0.9967467
225.1841,-0.9,1.692976,3.839205,-0.001349159,-0.09052744,-0.006457705,0.9958721
225.1981,-0.9,1.720743,3.566813,-0.001991695,-0.1024569,-0.004834997,0.9947237
225.212,-0.9,1.745221,3.296014,-0.003050945,-0.1160937,-0.003860498,0.9932261
225.2256,-0.9,1.766142,3.031646,-0.004408751,-0.1316117,-0.003447027,0.9912856
225.24,-0.9,1.785229,2.749576,-0.006150115,-0.1511736,-0.003546665,0.9884817
225.2537,-0.9,1.800339,2.48219,-0.007939944,-0.1737695,-0.003969084,0.9847463
225.2677,-0.9,1.812808,2.20856,-0.009798621,-0.2024509,-0.004579689,0.9792327
225.2813,-0.9,1.821917,1.943785,-0.01172231,-0.2372908,-0.00521135,0.971354
225.2949,-0.9,1.828193,1.675493,-0.01373469,-0.2823756,-0.005651529,0.959189
225.3091,-0.9,1.831607,1.396485,-0.0159718,-0.343356,-0.005669735,0.9390524
225.3231,-0.9,1.831892,1.117382,-0.0159718,-0.343356,-0.005669735,0.9390524
225.337,-0.9,1.829129,0.8374999,-0.0159718,-0.343356,-0.005669735,0.9390524
225.3506,-0.9,1.823524,0.5635944,-0.0159718,-0.343356,-0.005669735,0.9390524
225.3647,-0.9,1.814594,0.2772413,-0.0159718,-0.343356,-0.005669735,0.9390524
225.3787,-0.9,1.802759,-0.003324851,-0.0159718,-0.343356,-0.005669735,0.9390524
225.3926,-0.9,1.78789,-0.2834646,-0.0159718,-0.343356,-0.005669735,0.9390524
225.4066,-0.9,1.769819,-0.5660467,-0.0159718,-0.343356,-0.005669735,0.9390524
225.4205,-0.9,1.748859,-0.8460906,-0.0159718,-0.343356,-0.005669735,0.9390524
225.4343,-0.9,1.725089,-1.124067,-0.0159718,-0.343356,-0.005669735,0.9390524
225.4482,-0.9,1.698089,-1.404238,-0.0159718,-0.343356,-0.005669735,0.9390524
225.462,-0.9,1.668334,-1.68219,-0.0159718,-0.343356,-0.005669735,0.9390524
225.4762,-0.9,1.634689,-1.966831,-0.0159718,-0.343356,-0.005669735,0.9390524
225.4901,-0.9,1.598564,-2.245303,-0.0159718,-0.343356,-0.005669735,0.9390524
225.5039,-0.9,1.559763,-2.520708,-0.0159718,-0.343356,-0.005669735,0.9390524
225.5178,-0.9,1.5176,-2.79834,-0.0159718,-0.343356,-0.005669735,0.9390524
225.532,-0.9,1.471583,-3.081153,-0.0159718,-0.343356,-0.005669735,0.9390524
225.5458,-0.9,1.423738,-3.359189,-0.0159718,-0.343356,-0.005669735,0.9390524
225.5593,-0.9,1.373837,-3.851493,-0.0159718,-0.343356,-0.005669735,0.9390524
225.5734,-0.9,1.319106,-5.248624,-0.0159718,-0.343356,-0.005669735,0.9390524
225.5872,-0.9,1.262321,-8.200556,-0.0159718,-0.343356,-0.005669735,0.9390524
225.6011,-0.9,1.202014,-13.47334,-0.0159718,-0.343356,-0.005669735,0.9390524
225.6151,-0.9,1.138104,-21.85004,-0.0159718,-0.343356,-0.005669735,0.9390524
225.629,-0.9,1.071705,-33.9016,-0.0159718,-0.343356,-0.005669735,0.9390524
225.6431,-0.9,1.00165,-50.56511,-0.0159718,-0.343356,-0.005669735,0.9390524
225.6566,-0.9,0.9311046,-71.62516,-0.0159718,-0.343356,-0.005669735,0.9390524
225.6707,-0.9,0.8549845,-99.30924,-0.0159718,-0.343356,-0.005669735,0.9390524
225.6844,-0.9,0.7771819,-133.0275,-0.0159718,-0.343356,-0.005669735,0.9390524
225.6989,-0.9,0.6927563,-175.8864,-0.0159718,-0.343356,-0.005669735,0.9390524
225.7124,-0.9,0.610373,-224.0312,-0.0159718,-0.343356,-0.005669735,0.9390524
225.7262,-0.9,0.5235518,-281.5316,-0.0159718,-0.343356,-0.005669735,0.9390524
225.7406,-0.9,0.4297084,-351.4643,-0.0159718,-0.343356,-0.005669735,0.9390524
225.7539,-0.9,0.3401355,-425.7122,-0.0159718,-0.343356,-0.005669735,0.9390524
225.7676,-0.9,0.2452091,-512.3289,-0.0159718,-0.343356,-0.005669735,0.9390524
