time,posx,posy,posz,rotx,roty,rotz,rotw
179.5615,0.9,0.326649,9.681286,-0.01815986,0.006986341,-0.01637643,0.9996766
179.5752,0.9,0.4190694,9.422228,-0.03889252,0.01514461,-0.0360156,0.9984793
179.5891,0.9,0.510134,9.158169,-0.05724584,0.02264792,-0.05485598,0.9965946
179.6029,0.9,0.5974069,8.895686,-0.07209805,0.02910078,-0.07168243,0.9943926
179.6169,0.9,0.6831648,8.62884,-0.08337418,0.03451341,-0.08621772,0.9921815
179.6307,0.9,0.7644252,8.364058,-0.09050975,0.03872015,-0.097628,0.9903421
179.6448,0.9,0.8440643,8.095175,-0.09371448,0.0417752,-0.1057996,0.9890798
179.6586,0.9,0.9193122,7.831574,-0.09306002,0.04371148,-0.1103473,0.9885609
179.6722,0.9,0.9909537,7.56939,-0.08390018,0.04304001,-0.1067571,0.9898037
179.6863,0.9,1.061468,7.299986,-0.07212969,0.04178904,-0.09861168,0.9916283
179.7004,0.9,1.129469,7.027512,-0.06105293,0.04100853,-0.08928275,0.9932872
179.7142,0.9,1.192692,6.761563,-0.05114299,0.04075843,-0.07992326,0.9946534
179.7278,0.9,1.251895,6.499952,-0.04231217,0.04107207,-0.07086285,0.9957416
179.7416,0.9,1.309211,6.233733,-0.034286,0.0419861,-0.06207928,0.9965982
179.7554,0.9,1.363547,5.967297,-0.02723626,0.04352715,-0.05368758,0.9972368
179.7695,0.9,1.416227,5.69343,-0.02102569,0.04581082,-0.04569166,0.9976831
179.7832,0.9,1.46411,5.428888,-0.01598012,0.04874853,-0.03832267,0.9979477
179.7974,0.9,1.510617,5.153898,-0.01174835,0.05261579,-0.0315276,0.9980479
179.8113,0.9,1.553262,4.883132,-0.008507656,0.0573079,-0.02541952,0.9979967
179.8253,0.9,1.593209,4.609728,-0.006093623,0.06303397,-0.02003189,0.9977917
179.8391,0.9,1.629456,4.341251,-0.004479355,0.06967612,-0.01541576,0.9974405
179.8528,0.9,1.66244,4.075326,-0.003573149,0.07743292,-0.01158203,0.9969239
179.8665,0.9,1.692498,3.809824,-0.003285614,0.08655237,-0.00852279,0.9962054
179.8804,0.9,1.720086,3.539542,-0.003559516,0.09745545,-0.006221326,0.9952141
179.8944,0.9,1.744843,3.267069,-0.004340743,0.1104608,-0.004657522,0.9938601
179.9083,0.9,1.766339,2.996144,-0.005572306,0.1258023,-0.00378496,0.9920325
179.9222,0.9,1.784802,2.723853,-0.007203392,0.1442072,-0.003534047,0.989515
179.9359,0.9,1.799988,2.455387,-0.009183817,0.1661921,-0.003795303,0.9860433
179.95,0.9,1.812534,2.180613,-0.01142868,0.1942614,-0.00446299,0.9808731
