time,posx,posy,posz,rotx,roty,rotz,rotw
79.55383,0.3,0.8571237,9.826745,-0.005643999,0.001895151,-0.005046101,0.9999696
79.5675,0.3,0.88579,9.567113,-0.02771107,0.009335723,-0.02497598,0.9992603
79.58142,0.3,0.9140521,9.302702,-0.04775509,0.01616478,-0.04446012,0.9977382
79.59546,0.3,0.9416256,9.035704,-0.06477121,0.02206146,-0.06245499,0.9956995
79.60913,0.3,0.9675758,8.775287,-0.07774244,0.02668684,-0.0778218,0.9935732
79.62305,0.3,0.9930732,8.510098,-0.08698505,0.03016243,-0.09060477,0.9916222
79.63708,0.3,1.017858,8.242482,-0.0921573,0.03237987,-0.1002718,0.9901536
79.65051,0.3,1.040685,7.986599,-0.09327889,0.03331348,-0.1063165,0.9893867
79.66528,0.3,1.064801,7.705436,-0.08896516,0.03260319,-0.1075562,0.9896737
79.67896,0.3,1.086195,7.445251,-0.07679331,0.02936661,-0.1005565,0.9915285
79.69238,0.3,1.106339,7.18887,-0.06554636,0.02644267,-0.09177256,0.9932685
79.70642,0.3,1.126478,6.919802,-0.05463431,0.02369839,-0.08238275,0.9948199
79.71997,0.3,1.145025,6.659341,-0.04497683,0.02137868,-0.0732281,0.9960712
79.73413,0.3,1.163471,6.386134,-0.03584782,0.01933271,-0.06418312,0.9971067
79.74792,0.3,1.18052,6.119659,-0.02790533,0.01772645,-0.05561327,0.9979049
79.7616,0.3,1.196522,5.855777,-0.02096012,0.01650879,-0.04759394,0.9985104
79.77563,0.3,1.212024,5.585219,-0.01477565,0.01568972,-0.0400683,0.9989645
79.78992,0.3,1.22683,5.309077,-0.009452806,0.01530381,-0.0330982,0.9992902
79.80347,0.3,1.239978,5.046074,-0.005254721,0.01533557,-0.02690213,0.9995067
79.8175,0.3,1.252675,4.773131,-0.001712152,0.01581321,-0.02139827,0.9996445
79.83118,0.3,1.264137,4.508307,0.001047776,0.01668399,-0.01666183,0.9997215
79.84497,0.3,1.274796,4.242315,0.003221778,0.01791372,-0.01268368,0.999754
79.85925,0.3,1.284877,3.96791,0.004937689,0.0194963,-0.009454868,0.9997531
79.87292,0.3,1.293615,3.703653,0.006116043,0.02134349,-0.006988619,0.9997291
79.88708,0.3,1.301724,3.426081,0.006951944,0.02391879,-0.005258949,0.9996759
79.90088,0.3,1.308703,3.153696,0.007573477,0.02726683,-0.004220665,0.9995906
79.91467,0.3,1.314775,2.881878,0.008248438,0.0316009,-0.003814331,0.9994593
79.92871,0.3,1.320021,2.607455,0.009223333,0.03773035,-0.003964102,0.9992375
79.9425,0.3,1.32426,2.338372,0.01053552,0.04510789,-0.004547301,0.9989162
79.95642,0.3,1.327617,2.067535,0.01244018,0.05454009,-0.005419867,0.9984194
79.97021,0.3,1.330032,1.798647,0.01529473,0.06708574,-0.006390183,0.9976095
