time,posx,posy,posz,rotx,roty,rotz,rotw
30.50684,-0.9,0.2719616,9.785755,0.006026839,-0.004352353,-0.07138757,0.997421
30.52094,-0.9,0.3007162,9.543543,0.01368909,-0.009842166,-0.1632613,0.9864388
30.53497,-0.9,0.3285177,9.302056,0.02068772,-0.01472151,-0.2490086,0.9681684
30.54865,-0.9,0.3547993,9.066542,0.0267021,-0.01879149,-0.3241254,0.9454505
30.5625,-0.9,0.3806328,8.827662,0.03184701,-0.02218965,-0.3892983,0.9202936
30.57629,-0.9,0.4055525,8.589675,0.03598407,-0.02484283,-0.4423252,0.8957882
30.59027,-0.9,0.4299887,8.348262,0.03915225,-0.02685255,-0.4830001,0.8743323
30.60413,-0.9,0.4534026,8.108581,0.0413179,-0.02825539,-0.5103743,0.8584944
30.61816,-0.9,0.4763045,7.865423,0.04255611,-0.02920379,-0.5246834,0.8497314
30.63196,-0.9,0.4980028,7.626137,-0.04124404,0.02883466,0.5222684,-0.8512951
30.64581,-0.9,0.5189936,7.385372,-0.03915951,0.028418,0.5131024,-0.8569626
30.65973,-0.9,0.539266,7.143164,-0.03725719,0.02838643,0.5022426,-0.8634573
30.67346,-0.9,0.5584753,6.903859,-0.03564107,0.02869556,0.4911208,-0.8698888
30.68762,-0.9,0.5774537,6.656953,-0.0343051,0.02935915,0.4798823,-0.8761702
30.70166,-0.9,0.595438,6.412121,-0.03331225,0.03038605,0.4689003,-0.8820995
30.71527,-0.9,0.6120856,6.174494,-0.03268785,0.03176336,0.4584678,-0.8875415
30.72913,-0.9,0.6282336,5.932593,-0.03243249,0.03355841,0.4484634,-0.892582
30.74286,-0.9,0.6434445,5.692418,-0.03255984,0.03576995,0.4390227,-0.897173
30.75684,-0.9,0.6581134,5.447542,-0.03310552,0.03848616,0.4301253,-0.9013407
30.77087,-0.9,0.6720213,5.2012,-0.03408687,0.04171111,0.4218592,-0.9050597
30.78473,-0.9,0.6849372,4.958107,-0.0355068,0.04541748,0.4143392,-0.9082949
30.7984,-0.9,0.6968929,4.718155,-0.03737885,0.04963977,0.407617,-0.9110363
30.81232,-0.9,0.7082568,4.473608,-0.03981439,0.0545979,0.4016556,-0.9132944
30.82617,-0.9,0.7187636,4.229446,-0.04280468,0.06027909,0.3964873,-0.9150585
30.84021,-0.9,0.728588,3.981896,-0.04649339,0.06686532,0.3920934,-0.9163134
30.85449,-0.9,0.7377348,3.729701,-0.05101356,0.07459871,0.3884532,-0.9170261
30.86859,-0.9,0.7459248,3.480831,-0.05632558,0.08340544,0.3855549,-0.9171796
30.88226,-0.9,0.7530703,3.239448,-0.06241536,0.09327564,0.38334,-0.916763
30.89581,-0.9,0.7593781,3.000401,-0.06955133,0.1046304,0.3816839,-0.9157142
30.90991,-0.9,0.765124,2.751517,-0.0783786,0.1184867,0.3803962,-0.9138471
30.92352,-0.9,0.7698797,2.510745,-0.08859958,0.134366,0.3793532,-0.911146
30.93732,-0.9,0.7739064,2.266218,-0.1011317,0.1536714,0.378196,-0.9072626
30.95117,-0.9,0.7771474,2.020373,-0.116553,0.1773437,0.3765144,-0.9017769
30.96515,-0.9,0.7796009,1.772697,-0.1359187,0.2069511,0.3736383,-0.8939193
