time,posx,posy,posz,rotx,roty,rotz,rotw
64.50946,-0.9,0.2773774,9.739326,0.0094015,-0.002537351,-0.1504131,0.9885753
64.52307,-0.9,0.3050002,9.504195,0.01857766,-0.004955849,-0.2982112,0.9543062
64.53705,-0.9,0.3325574,9.262587,0.02699806,-0.007074253,-0.4345632,0.9002088
64.55096,-0.9,0.35918,9.021854,0.03412288,-0.008709419,-0.5503224,0.8342093
64.56512,-0.9,0.3854356,8.776751,0.03994948,-0.009884301,-0.6447074,0.7633209
64.57916,-0.9,0.4106346,8.533648,0.04437089,-0.01057869,-0.7155378,0.6970832
64.59241,-0.9,0.4336513,8.304274,0.04744409,-0.01087433,-0.7633295,0.6441731
64.60638,-0.9,0.4571426,8.06213,0.04963782,-0.01109048,-0.7942675,0.6054357
64.62067,-0.9,0.4803002,7.814442,0.05098823,-0.01128586,-0.808709,0.5858862
64.6344,-0.9,0.5017601,7.576112,-0.0491709,0.01128374,0.8069139,-0.5885107
64.64832,-0.9,0.5226989,7.334283,-0.04715044,0.01174053,0.8005763,-0.5972577
64.66217,-0.9,0.5427389,7.093346,-0.04545486,0.01247193,0.7930735,-0.6072995
64.67609,-0.9,0.5620564,6.850921,-0.04414136,0.01342443,0.7852503,-0.6174572
64.69006,-0.9,0.5806408,6.607029,-0.0432559,0.01459603,0.7773902,-0.6273599
64.70404,-0.9,0.5984055,6.362915,-0.04284513,0.01599301,0.7696486,-0.6368278
64.71771,-0.9,0.6149895,6.124372,-0.04291957,0.01758416,0.7622098,-0.6456662
64.73181,-0.9,0.6312704,5.878448,-0.0435194,0.01944369,0.7549781,-0.6540154
64.74518,-0.9,0.6459354,5.645288,-0.04457832,0.02146536,0.7482395,-0.6615812
64.75916,-0.9,0.6604682,5.401894,-0.04627789,0.02383222,0.7418317,-0.6685628
64.77313,-0.9,0.6741815,5.158206,-0.04859229,0.02651676,0.7358512,-0.6748769
64.78693,-0.9,0.6869115,4.917214,-0.05149192,0.02949924,0.7303851,-0.6804528
64.80084,-0.9,0.6989453,4.673717,-0.05511779,0.03287513,0.7254388,-0.6852881
64.8147,-0.9,0.7101192,4.431115,-0.05950541,0.03667349,0.721043,-0.6893557
64.82849,-0.9,0.7204438,4.189755,-0.06471513,0.04093833,0.7172059,-0.6926411
64.84283,-0.9,0.730333,3.939113,-0.07113986,0.04593978,0.7138827,-0.6951259
64.85638,-0.9,0.7388823,3.702632,-0.07825281,0.0513065,0.7111099,-0.6968263
64.87006,-0.9,0.7467279,3.463719,-0.08663063,0.05744646,0.708802,-0.6977069
64.88361,-0.9,0.7537298,3.226,-0.09628262,0.06437339,0.7068897,-0.697777
64.89777,-0.9,0.7602239,2.976755,-0.1081449,0.07270239,0.7052122,-0.6969181
64.9115,-0.9,0.7657185,2.734404,-0.1217867,0.08214068,0.7036626,-0.6951834
64.92548,-0.9,0.7704984,2.487931,-0.138443,0.09352317,0.701929,-0.6923747
64.93927,-0.9,0.7744121,2.2452,-0.1583997,0.1070053,0.6996927,-0.6883963
64.95331,-0.9,0.7775754,1.998879,-0.1833154,0.1236714,0.6963093,-0.6828281
64.96735,-0.9,0.779912,1.752468,-0.2143275,0.1442973,0.6909409,-0.6751613
64.98114,-0.9,0.7814026,1.509536,-0.2527289,0.1698059,0.6823664,-0.6645827
64.995,-0.9,0.7820962,1.26444,-0.3017673,0.2023783,0.668218,-0.6492028
65.00897,-0.9,0.7819799,1.013314,-0.3017673,0.2023783,0.668218,-0.6492028
65.02277,-0.9,0.7810615,0.7634212,-0.3017673,0.2023783,0.668218,-0.6492028
65.03699,-0.9,0.7792789,0.5050899,-0.3017673,0.2023783,0.668218,-0.6492028
65.0506,-0.9,0.7767782,0.258252,-0.3017673,0.2023783,0.668218,-0.6492028
65.06445,-0.9,0.7734344,0.007817133,-0.3017673,0.2023783,0.668218,-0.6492028
