time,posx,posy,posz,rotx,roty,rotz,rotw
11.12439,-0.3,0.269143,9.912846,0.005880072,-0.003063664,-0.0403781,0.9991625
11.13861,-0.3,0.3566844,9.665327,0.03182224,-0.0165896,-0.2197452,0.974897
11.15228,-0.3,0.438466,9.427124,0.05365817,-0.02779603,-0.3803874,0.9228508
11.16614,-0.3,0.5189644,9.185609,0.07166615,-0.03687371,-0.5219894,0.8491357
11.18005,-0.3,0.597407,8.942934,0.08518262,-0.04349574,-0.6386753,0.763509
11.19385,-0.3,0.6727777,8.702346,0.0942135,-0.04770407,-0.7281491,0.6772348
11.2077,-0.3,0.7460927,8.460587,0.09946106,-0.04990987,-0.7930595,0.5988934
11.22162,-0.3,0.8173204,8.217782,0.1016062,-0.05050926,-0.8364313,0.5361975
11.2356,-0.3,0.8864291,7.973886,0.1013145,-0.04989914,-0.8615783,0.4949022
11.24982,-0.3,0.9542438,7.725605,-0.09760638,0.04764224,0.8720176,-0.477272
11.26349,-0.3,1.017061,7.486296,-0.08740618,0.0422291,0.8785008,-0.4677749
11.27722,-0.3,1.077811,7.244995,-0.07781562,0.03721682,0.8836037,-0.4602219
11.29102,-0.3,1.136463,7.002231,-0.06887242,0.03258999,0.8881542,-0.4531851
11.30505,-0.3,1.193716,6.755078,-0.06051467,0.02829182,0.8923927,-0.4462878
11.31891,-0.3,1.247812,6.512758,-0.05304925,0.02443204,0.8962935,-0.4395985
11.33282,-0.3,1.299737,6.269305,-0.04642025,0.02100588,0.8999013,-0.433107
11.34674,-0.3,1.349245,6.025971,-0.04059401,0.01805574,0.9032255,-0.4268605
11.3606,-0.3,1.396137,5.782702,-0.03561518,0.01558779,0.9062623,-0.4209244
11.37445,-0.3,1.440635,5.538836,-0.03150712,0.01358046,0.9090192,-0.4153395
11.38861,-0.3,1.483638,5.289105,-0.02816433,0.01200855,0.9115263,-0.4101004
11.4024,-0.3,1.523124,5.045564,-0.02574854,0.01094418,0.9137444,-0.4053253
11.41608,-0.3,1.559919,4.804533,-0.02415672,0.01032161,0.9156841,-0.4010394
11.42999,-0.3,1.594977,4.559651,-0.0233011,0.0101191,0.9173674,-0.3972301
11.44403,-0.3,1.627895,4.312696,-0.02316681,0.01033698,0.918796,-0.3939167
11.45782,-0.3,1.657846,4.070269,-0.0237652,0.01095374,0.9199638,-0.391129
11.47168,-0.3,1.68554,3.825989,-0.02516676,0.01205333,0.9208752,-0.3888576
11.48566,-0.3,1.711052,3.57912,-0.02741393,0.01362668,0.9215327,-0.3870921
11.49927,-0.3,1.733554,3.337436,-0.03035505,0.01564917,0.9219445,-0.3858135
11.51337,-0.3,1.754426,3.086947,-0.03420997,0.01823525,0.922107,-0.3849879
11.5274,-0.3,1.772744,2.837511,-0.03916301,0.02142109,0.9220177,-0.3845658
11.54108,-0.3,1.788222,2.593993,-0.04523513,0.02529957,0.9216817,-0.3844692
11.55511,-0.3,1.801689,2.344699,-0.05291192,0.03005347,0.9210715,-0.3846095
11.56879,-0.3,1.812441,2.102633,-0.06217198,0.03567566,0.9201837,-0.3848686
11.58264,-0.3,1.820958,1.857909,-0.07372449,0.04273755,0.9189485,-0.3850608
