time,posx,posy,posz,rotx,roty,rotz,rotw
42.12799,-0.3,0.2915486,9.851355,0.01704326,-0.001578747,-0.1186993,0.9927827
42.14215,-0.3,0.3780837,9.607219,0.05032635,-0.004641081,-0.3547873,0.93358
42.1557,-0.3,0.4585471,9.373246,0.07649817,-0.006872497,-0.5541077,0.8288942
42.16956,-0.3,0.5384548,9.133665,0.09611581,-0.008363425,-0.7164345,0.6909511
42.18341,-0.3,0.6159679,8.893859,0.1084646,-0.009046733,-0.8341308,0.5407212
42.19702,-0.3,0.6897838,8.658362,0.1145411,-0.009070783,-0.909814,0.3987939
42.21118,-0.3,0.7641261,8.413156,0.1162436,-0.008682648,-0.9546295,0.274034
42.22473,-0.3,0.8329223,8.178084,0.1150927,-0.008045615,-0.9762824,0.1831987
42.23846,-0.3,0.9003115,7.939504,0.1125723,-0.007378203,-0.9853435,0.1279503
42.25238,-0.3,0.9661996,7.697308,-0.1061857,0.006527286,0.9885899,-0.1066394
42.26654,-0.3,1.030764,7.450461,-0.09447989,0.005431489,0.9909731,-0.09495492
42.2807,-0.3,1.092827,7.203724,-0.0836117,0.00446991,0.9927974,-0.08568766
42.29407,-0.3,1.149118,6.971352,-0.07417738,0.003647837,0.9942244,-0.0774748
42.3078,-0.3,1.20463,6.7328,-0.06534077,0.002902738,0.9954303,-0.06957558
42.3222,-0.3,1.260329,6.48259,-0.05701565,0.002224634,0.9964599,-0.06174157
42.33606,-0.3,1.311461,6.241883,-0.04996479,0.001665073,0.9972711,-0.05432344
42.35004,-0.3,1.360617,5.998602,-0.0438461,0.00120828,0.9979187,-0.04726938
42.36383,-0.3,1.406741,5.758109,-0.03878912,0.0008653282,0.9984192,-0.04066778
42.37762,-0.3,1.450491,5.517069,-0.03472074,0.0006303174,0.9988002,-0.03453133
42.39185,-0.3,1.493111,5.268516,-0.03154291,0.0004941704,0.9990868,-0.02881765
42.40558,-0.3,1.531874,5.028676,-0.02944738,0.0004496019,0.9992859,-0.02367356
42.41943,-0.3,1.568597,4.787774,-0.02833697,0.0004971301,0.9994162,-0.01908186
42.43329,-0.3,1.602926,4.547007,-0.02818819,0.0006670928,0.999489,-0.01505735
42.44714,-0.3,1.634861,4.306261,-0.0289686,0.0009758674,0.9995124,-0.01160975
42.46118,-0.3,1.664775,4.061591,-0.03069178,0.001417718,0.9994897,-0.008736885
42.47498,-0.3,1.691775,3.819973,-0.0333275,0.001962066,0.9994218,-0.006447163
42.48901,-0.3,1.716816,3.572963,-0.03695028,0.00266908,0.9993024,-0.004719779
42.50269,-0.3,1.738841,3.331794,-0.04141362,0.003511456,0.9991297,-0.003531105
42.51672,-0.3,1.75903,3.083788,-0.04704259,0.004552802,0.9988785,-0.002846372
42.53046,-0.3,1.776401,2.842636,-0.05372617,0.005703769,0.9985361,-0.002615959
42.54419,-0.3,1.79142,2.602074,-0.06183179,0.007014084,0.9980581,-0.002773579
42.55798,-0.3,1.804138,2.360671,-0.07148463,0.008587659,0.9973995,-0.00323245
42.57202,-0.3,1.814644,2.113436,-0.08352124,0.01065949,0.9964415,-0.003877142
42.58575,-0.3,1.822543,1.869916,-0.09853726,0.01320557,0.9950352,-0.004576562
42.59979,-0.3,1.828186,1.620816,-0.1188308,0.01653611,0.9927635,-0.005146786
