time,posx,posy,posz,rotx,roty,rotz,rotw
25.50867,0.3,0.2757431,9.752163,0.01998814,-0.004091601,0.01669921,0.9996524
25.52271,0.3,0.3042671,9.508707,0.04103971,-0.008350851,0.03515763,0.9985039
25.53613,0.3,0.3307774,9.275771,0.05892581,-0.01190315,0.05200855,0.9968356
25.55011,0.3,0.3575687,9.033277,0.07472152,-0.01493926,0.06798501,0.9947721
25.56396,0.3,0.383317,8.792969,0.08720026,-0.01720201,0.08199572,0.9926615
25.57788,0.3,0.4083681,8.55173,0.09634297,-0.01867128,0.09377632,0.9907449
25.59186,0.3,0.4327113,8.309619,0.1020418,-0.01932186,0.1030014,0.9892446
25.60577,0.3,0.4561339,8.068809,0.1043073,-0.01916449,0.1093682,0.9883276
25.61975,0.3,0.4788414,7.826751,0.1033214,-0.01823473,0.1127328,0.9880706
25.63367,0.3,0.5006355,7.585468,0.09358871,-0.0152764,0.1080817,0.9896091
25.64752,0.3,0.5215269,7.344891,0.08293515,-0.01205193,0.1001407,0.9914376
25.66156,0.3,0.541873,7.100892,0.07283835,-0.008886186,0.0913171,0.9931147
25.67566,0.3,0.5614754,6.85554,0.06347157,-0.005827855,0.08235642,0.9945626
25.68909,0.3,0.5793689,6.621957,0.05531847,-0.003024467,0.07378278,0.9957343
25.70306,0.3,0.597191,6.378897,0.04767374,-0.0002127429,0.06538425,0.9967207
25.71716,0.3,0.6143383,6.133683,0.04084162,0.00251434,0.05726717,0.99752
25.73077,0.3,0.6301007,5.896466,0.03508443,0.005059708,0.04967681,0.9981362
25.74457,0.3,0.645282,5.655822,0.03009765,0.007554528,0.04255828,0.998612
25.75848,0.3,0.6597889,5.412651,0.02592014,0.01000819,0.0359303,0.998968
25.77252,0.3,0.6735998,5.167121,0.02255544,0.01242032,0.02982886,0.9992234
25.78632,0.3,0.6863651,4.926212,0.02005788,0.01475612,0.02433956,0.9993936
25.80005,0.3,0.698281,4.687791,0.01836363,0.01706917,0.01947886,0.9994959
25.81409,0.3,0.709644,4.444397,0.01741441,0.01944609,0.01522903,0.9995432
25.82782,0.3,0.7199598,4.20553,0.01714449,0.02190825,0.01163154,0.9995453
25.84174,0.3,0.7296061,3.961623,0.01750671,0.02456853,0.008673261,0.9995072
25.85577,0.3,0.7385138,3.713964,0.01849844,0.02751327,0.00634757,0.9994301
25.86951,0.3,0.7464278,3.471157,0.02008147,0.03073542,0.004639623,0.999315
25.88336,0.3,0.7536104,3.225293,0.02224383,0.03444963,0.003520592,0.9991527
25.89728,0.3,0.7600139,2.978782,0.0250665,0.038837,0.002947434,0.9989268
25.91113,0.3,0.7655823,2.734372,0.02857547,0.04377864,0.002857607,0.9986284
25.92517,0.3,0.7704028,2.486835,0.03293043,0.04994072,0.003184788,0.9982041
25.9389,0.3,0.7743185,2.244159,0.03802768,0.05763474,0.003834818,0.9976059
25.95276,0.3,0.7774672,1.999448,0.04443077,0.06762516,0.004665479,0.9967101
25.96686,0.3,0.7798446,1.749223,0.05285501,0.080833,0.005481173,0.9953102
