time,posx,posy,posz,rotx,roty,rotz,rotw
7.500916,0.9,0.2596385,9.887135,-0.005488407,0.005154985,0.01568164,0.9998487
7.514832,0.9,0.2883707,9.647469,-0.02144402,0.02027837,0.06194938,0.9976429
7.528625,0.9,0.316049,9.409676,-0.03563286,0.03405561,0.1064116,0.9930997
7.542542,0.9,0.3431633,9.169582,-0.04779972,0.04629765,0.1480103,0.9867445
7.556335,0.9,0.369238,8.931485,-0.0573636,0.05648446,0.1848288,0.9794678
7.570313,0.9,0.3948446,8.690147,-0.06432611,0.06465589,0.216452,0.9720238
7.58429,0.9,0.4196316,8.448745,-0.06848699,0.07061455,0.2417367,0.9653427
7.598267,0.9,0.443599,8.207154,-0.06992534,0.07443564,0.2601193,0.9601603
7.611938,0.9,0.46625,7.970679,-0.06885453,0.07623574,0.2711861,0.9570294
7.625732,0.9,0.4883086,7.731984,-0.06400906,0.07501864,0.2770312,0.955787
7.639709,0.9,0.5098458,7.489917,-0.05403411,0.06967452,0.2851497,0.9544189
7.653748,0.9,0.530652,7.246443,-0.04440136,0.06482717,0.293598,0.9526942
7.66748,0.9,0.5502059,7.007835,-0.03540159,0.06066817,0.3018471,0.9507652
7.681458,0.9,0.5692949,6.764805,-0.02670238,0.05708684,0.3099362,0.9486663
7.695313,0.9,0.5874084,6.523952,-0.01853915,0.05419786,0.3177106,0.946456
7.709229,0.9,0.6047909,6.282265,-0.01081547,0.05199684,0.3251514,0.9441694
7.723022,0.9,0.6212192,6.042402,-0.003628596,0.0505222,0.3321753,0.9418567
7.737061,0.9,0.6371186,5.798153,0.003215875,0.04977646,0.3388116,0.9395311
7.750854,0.9,0.6519362,5.557767,0.009527331,0.0498287,0.3449457,0.9372507
7.764954,0.9,0.6662566,5.311839,0.01559574,0.0507247,0.3506024,0.9350197
7.778564,0.9,0.6792899,5.074251,0.02115162,0.05238806,0.3556738,0.932901
7.792603,0.9,0.6919182,4.829127,0.02660031,0.05496297,0.3601941,0.9308769
7.806335,0.9,0.7034719,4.589278,0.03175502,0.05836237,0.3641139,0.9289815
7.820251,0.9,0.7143725,4.34643,0.03690349,0.06278706,0.3674158,0.9272009
7.833923,0.9,0.7242907,4.107625,0.04198793,0.06811237,0.3700856,0.9255455
7.847961,0.9,0.7336585,3.862211,0.04735602,0.07473839,0.372096,0.9239677
7.861755,0.9,0.742058,3.62092,0.05292597,0.08244926,0.3734525,0.922461
7.875732,0.9,0.7497549,3.376477,0.0590758,0.09167587,0.3741145,0.9209473
7.889648,0.9,0.7566038,3.132874,0.06591564,0.1024798,0.3740802,0.9193569
7.903564,0.9,0.7626404,2.888351,0.07374283,0.1152805,0.3733214,0.9175531
7.917358,0.9,0.7678221,2.645545,0.08283785,0.1303463,0.3718179,0.9153684
7.931274,0.9,0.7722408,2.39995,0.0938006,0.1485819,0.369477,0.9124756
7.944946,0.9,0.7757908,2.158529,0.106925,0.1702742,0.3662593,0.9085306
7.958801,0.9,0.7785882,1.913285,0.123422,0.1973143,0.3618794,0.9027056
7.972839,0.9,0.7806013,1.663897,0.1445457,0.2318148,0.3559214,0.8936937
