time,posx,posy,posz,rotx,roty,rotz,rotw
173.2828,-0.9,0.3400313,10.95457,0.02698866,-0.0149213,-0.1856737,0.9821274
173.297,-0.9,0.4352652,10.64432,0.05307836,-0.02914796,-0.3728549,0.9259116
173.3109,-0.9,0.5257977,10.33913,0.07387673,-0.04014582,-0.5313991,0.8429387
173.3248,-0.9,0.6132975,10.03393,0.08922717,-0.04785999,-0.6575516,0.7465748
173.3386,-0.9,0.6970366,9.731504,0.09930732,-0.05243248,-0.74996,0.651881
173.3525,-0.9,0.7784972,9.425969,0.1050678,-0.05451114,-0.8129163,0.5702248
173.3665,-0.9,0.8569251,9.119528,0.1073818,-0.05470155,-0.8506647,0.5117094
173.3804,-0.9,0.9323201,8.812751,0.1070945,-0.05367078,-0.8676994,0.4824397
173.3944,-0.9,1.005304,8.502989,-0.09784807,0.04842506,0.8758029,-0.4701595
173.4081,-0.9,1.073417,8.201385,-0.0885002,0.04340846,0.8817362,-0.4613293
173.422,-0.9,1.13974,7.894195,-0.0799841,0.03888031,0.8869035,-0.4533134
173.4359,-0.9,1.20303,7.586578,-0.07253172,0.03490514,0.8916037,-0.4456049
173.4498,-0.9,1.263288,7.278824,-0.06625044,0.03151805,0.8959157,-0.438124
173.4639,-0.9,1.321001,6.968229,-0.06118441,0.02874356,0.8998803,-0.4308662
173.4775,-0.9,1.374242,6.665188,-0.0575423,0.02669423,0.9034373,-0.4240017
173.4917,-0.9,1.426298,6.350441,-0.0551148,0.0252655,0.9066812,-0.4174363
173.5057,-0.9,1.474806,6.037558,-0.05410473,0.02454998,0.9095598,-0.4113039
173.5193,-0.9,1.5187,5.734435,-0.05446307,0.02451975,0.9120359,-0.4057378
173.5331,-0.9,1.560431,5.425368,-0.05618158,0.02518583,0.9141406,-0.4006948
173.547,-0.9,1.599512,5.11427,-0.05934938,0.0265717,0.9158623,-0.3961917
173.561,-0.9,1.635863,4.80291,-0.06411462,0.02872225,0.9171754,-0.3922419
173.5753,-0.9,1.669679,4.488147,-0.07074639,0.03173352,0.9180381,-0.3888366
173.5887,-0.9,1.698558,4.191628,-0.07856229,0.03539697,0.9184552,-0.3860248
173.6025,-0.9,1.725284,3.885821,-0.08830663,0.04003488,0.9183529,-0.3837019
173.6167,-0.9,1.749621,3.57121,-0.1005017,0.04589727,0.91763,-0.3817698
173.6304,-0.9,1.770138,3.265647,-0.1147263,0.0528212,0.9162554,-0.380163
173.6443,-0.9,1.788016,2.953433,-0.1322847,0.06144582,0.9139827,-0.3786303
173.6581,-0.9,1.802744,2.642216,-0.1535221,0.07188571,0.9105881,-0.3769518
173.6722,-0.9,1.814763,2.323059,-0.1807415,0.08515272,0.9054072,-0.3745924
173.6863,-0.9,1.823579,2.006856,-0.2157272,0.1020067,0.8975086,-0.3708568
173.7003,-0.9,1.829309,1.690389,-0.2623193,0.1241381,0.8848767,-0.3643784
