time,posx,posy,posz,rotx,roty,rotz,rotw
170.3541,0.9,0.3467,10.93207,-0.01789142,0.03743016,0.2249075,0.9734966
170.3674,0.9,0.4360726,10.63954,-0.03190663,0.06794304,0.4217338,0.9036074
170.3815,0.9,0.5273589,10.33069,-0.04262849,0.09262457,0.595198,0.797084
170.3955,0.9,0.6155591,10.02184,-0.04895022,0.1089272,0.7284368,0.6746248
170.4094,0.9,0.6999462,9.715637,-0.05142532,0.1176145,0.8209539,0.5563785
170.4237,0.9,0.7834004,9.401204,-0.05099315,0.1205664,0.8805581,0.4555008
170.4375,0.9,0.8609688,9.097191,-0.04856057,0.1193862,0.9130819,0.3868726
170.4515,0.9,0.9368508,8.787365,-0.04477051,0.1157575,0.9268513,0.3543198
170.4648,0.9,1.005925,8.493381,-0.03595825,0.1023356,0.930437,0.3500307
170.4789,0.9,1.075795,8.182851,-0.02666565,0.08871453,0.9314398,0.351907
170.4926,0.9,1.140876,7.880633,-0.01799518,0.07663287,0.9315576,0.3549704
170.5063,0.9,1.203572,7.575751,-0.009630093,0.06565849,0.9312698,0.3582356
170.5204,0.9,1.264318,7.265114,-0.00150234,0.05579946,0.9307302,0.3614216
170.5344,0.9,1.321977,6.953856,0.006244437,0.04730356,0.9300229,0.3643911
170.5485,0.9,1.37655,6.642314,0.01363752,0.04019371,0.9292086,0.3671101
170.5621,0.9,1.426733,6.338444,0.02055461,0.03461143,0.9283482,0.3695256
170.5767,0.9,1.476846,6.015106,0.02765873,0.0301061,0.9274383,0.3717349
170.5903,0.9,1.520991,5.710066,0.03420338,0.02720912,0.9265575,0.3736053
170.6041,0.9,1.562564,5.401494,0.04076256,0.02556487,0.9257025,0.3751798
170.618,0.9,1.601485,5.090019,0.04744198,0.02515653,0.9248784,0.3764524
170.6318,0.9,1.637072,4.781803,0.05433413,0.02595567,0.924087,0.3774087
170.6459,0.9,1.670229,4.468148,0.0618629,0.02796567,0.9232988,0.3780347
170.6595,0.9,1.699555,4.16259,0.06992979,0.0310613,0.9225015,0.3783332
170.6735,0.9,1.726398,3.849878,0.07924081,0.03544037,0.9216176,0.3782669
170.6876,0.9,1.750599,3.530324,0.0903327,0.04117115,0.9205466,0.3778082
170.7017,0.9,1.771492,3.214141,0.1034639,0.04816024,0.919174,0.3769548
170.7148,0.9,1.788302,2.918173,0.1185228,0.05609038,0.9173964,0.3757527
170.7286,0.9,1.802978,2.610332,0.1380918,0.06613962,0.914732,0.3739273
170.7426,0.9,1.814763,2.299028,0.1631286,0.07859062,0.9106801,0.3713145
170.7562,0.9,1.823388,1.992698,0.1954101,0.0940413,0.9043614,0.3675616
170.7703,0.9,1.829198,1.675663,0.2401657,0.1147759,0.8935684,0.3615003
170.7841,0.9,1.831901,1.361151,0.3014784,0.1422732,0.8748449,0.3514477
